Code,Label,MX
24056,Villa de Arista,X
24057,Matlapa,X
24058,"Naranjo, El",X
,Sinaloa,
25001,Ahome,X
25002,Angostura,X
25003,Badiraguato,X
25004,Concordia,X
25005,Cosala,X
25006,Culiacan,X
25007,Choix,X
25008,Elota,X
25009,Escuinapa,X
25010,"Fuerte, El",X
25011,Guasave,X
25012,Mazatlan,X
25013,Mocorito,X
25014,Rosario,X
25015,Salvador Alvarado,X
Code,Label,MX
,,2000
25016,San Ignacio,X
25017,Sinaloa,X
25018,Navolato,X
,Sonora,
26001,Aconchi,X
26002,Agua prieta,X
26003,Alamos,X
26004,Altar,X
26005,Arivechi,X
26006,Arizpe,X
26007,Atil,X
26008,Bacadehuachi,X
26009,Bacanora,X
26010,Bacerac,X
26011,Bacoachi,X
26012,Bacum,X
26013,Banamichi,X
26014,Baviacora,X
26015,Bavispe,X
26016,Benjamin Hill,X
26017,Caborca,X
26018,Cajeme,X
26019,Cananea,X
26020,Carbo,X
26021,"Colorada, La",X
Code,Label,MX
,,2000
26022,Cucurpe,X
26023,Cumpas,X
26024,Divisaderos,X
26025,Empalme,X
26026,Etchojoa,X
26027,Fronteras,X
26028,Granados,X
26029,Guaymas,X
26030,Hermosillo,X
26031,Huachinera,X
26032,Huasabas,X
26033,Huatabampo,X
26034,Huepac,X
26035,Imuris,X
26036,Magdalena,X
26037,Mazatan,X
26038,Moctezuma,X
26039,Naco,X
26040,Nacori Chico,X
26041,Nacozari de Garcia,X
26042,Navojoa,X
26043,Nogales,X
26044,Onavas,X
26045,Opodepe,X
26046,Oquitoa,X
Code,Label,MX
,,2000
26047,Pitiquito,X
26048,Puerto Penasco,X
26049,Quiriego,X
26050,Rayon,X
26051,Rosario,X
26052,Sahuaripa,X
26053,San Felipe de Jesus,X
26054,San javier,X
26055,San Luis Rio Colorado,X
26056,San Miguel de Horcasitas,X
26057,San Pedro de la Cueva,X
26058,Santa Ana,X
26059,Santa Cruz,X
26060,Saric,X
26061,Soyopa,X
26062,Suaqui Grande,X
26063,Tepache,X
26064,Trincheras,X
26065,Tubutama,X
26066,Ures,X
26067,Villa Hidalgo,X
26068,Villa Pesqueira,X
26069,Yecora,X
26070,General Plutarco Elias Calles,X
26071,Benito Juarez,X
Code,Label,MX
,,2000
26072,San Ignacio Rio Muerto,X
,Tabasco,
27001,Balancan,X
27002,Cardenas,X
27003,Centla,X
27004,Centro,X
27005,Comalcalco,X
27006,Cunduacan,X
27007,Emiliano Zapata,X
27008,Huimanguillo,X
27009,Jalapa,X
27010,Jalpa de Mendez,X
27011,Jonuta,X
27012,Macuspana,X
27013,Nacajuca,X
27014,Paraiso,X
27015,Tacotalpa,X
27016,Teapa,X
27017,Tenosique,X
,Tamaulipas,
28001,Abasolo,X
28002,Aldama,X
28003,Altamira,X
28004,Antiguo Morelos,X
28005,Burgos,X
Code,Label,MX
,,2000
28006,Bustamante,X
28007,Camargo,X
28008,Casas,X
28009,Ciudad Madero,X
28010,Cruillas,X
28011,Gomez Farias,X
28012,Gonzalez,X
28013,Guemez,X
28014,Guerrero,X
28015,Gustavo Diaz Ordaz,X
28016,Hidalgo,X
28017,Jaumave,X
28018,Jimenez,X
28019,Llera,X
28020,Mainero,X
28021,"Mante, El",X
28022,Matamoros,X
28023,Mendez,X
28024,Mier,X
28025,Miguel Aleman,X
28026,Miquihuana,X
28027,Nuevo Laredo,X
28028,Nuevo Morelos,X
28029,Ocampo,X
28030,Padilla,X
Code,Label,MX
,,2000
28031,Palmillas,X
28032,Reynosa,X
28033,Rio Bravo,X
28034,San Carlos,X
28035,San Fernando,X
28036,San Nicolas,X
28037,Soto la Marina,X
28038,Tampico,X
28039,Tula,X
28040,Valle Hermoso,X
28041,Victoria,X
28042,Villagran,X
28043,Xicotencatl,X
,Tlaxcala,
29001,Amaxac de Guerrero,X
29002,Apetatitlan de Antonio Carvajal,X
29003,Atlangatepec,X
29004,Altzayanca,X
29005,Apizaco,X
29006,Calpulalpan,X
29007,"Carmen Tequexquitla, El",X
29008,Cuapiaxtla,X
29009,Cuaxomulco,X
29010,Chiautempan,X
29011,Munoz de Domingo Arenas,X
Code,Label,MX
,,2000
29012,Espanita,X
29013,Huamantla,X
29014,Hueyotlipan,X
29015,Ixtacuixtla de Mariano Matamoros,X
29016,Ixtenco,X
29017,Mazatecochco de Jose Maria Morelos,X
29018,Contla de Juan cuamatzi,X
29019,Tepetitla de Lardizabal,X
29020,Sanctorum de Lazaro Cardenas,X
29021,Nanacamilpa de Mariano Arista,X
29022,Acuamanala de Miguel Hidalgo,X
29023,Nativitas,X
29024,Panotla,X
29025,San Pablo del Monte,X
29026,Santa Cruz Tlaxcala,X
29027,Tenancingo,X
29028,Teolocholco,X
29029,Tepeyanco,X
29030,Terrenate,X
29031,Tetla de la Solidaridad,X
29032,Tetlatlahuca,X
29033,Tlaxcala,X
29034,Tlaxco,X
29035,Tocatlan,X
29036,Totolac,X
Code,Label,MX
,,2000
29037,Zitlaltepec de Trinidad Sanchez Santos,X
29038,Tzompantepec,X
29039,Xaloztoc,X
29040,Xaltocan,X
29041,Papalotla de Xicohtencatl,X
29042,Xicohtzinco,X
29043,Yauhquemecan,X
29044,Zacatelco,X
29045,Benito Juarez,X
29046,Emiliano Zapata,X
29047,Lazaro Cardenas,X
29048,"Magdalena Tlaltelulco, La",X
29049,San Damian Texoloc,X
29050,San Francisco Tetlanohcan,X
29051,San Jeronimo Zacualpan,X
29052,San Jose Teacalco,X
29053,San Juan Huactzinco,X
29054,San Lorenzo Axocomanitla,X
29055,San Lucas Tecopilco,X
29056,Santa Ana Nopalucan,X
29057,Santa Apolonia Teacalco,X
29058,Santa Catarina Ayometla,X
29059,Santa Cruz Quilehtla,X
29060,Santa Isabel Xiloxoxtla,X
,Veracruz,
Code,Label,MX
,,2000
30001,Acajete,X
30002,Acatlan,X
30003,Acayucan,X
30004,Actopan,X
30005,Acula,X
30006,Acultzingo,X
30007,Camaron de Tejeda,X
30008,Alpatlahuac,X
30009,Alto Lucero de Gutierrez Barrios,X
30010,Altotonga,X
30011,Alvarado,X
30012,Amatitlan,X
30013,Naranjos Amatlan,X
30014,Amatlan de los Reyes,X
30015,Angel R. Cabada,X
30016,"Antigua, La",X
30017,Apazapan,X
30018,Aquila,X
30019,Astacinga,X
30020,Atlahuilco,X
30021,Atoyac,X
30022,Atzacan,X
30023,Atzalan,X
30024,Tlaltetela,X
30025,Ayahualulco,X
Code,Label,MX
,,2000
30026,Banderilla,X
30027,Benito Juarez,X
30028,Boca del Rio,X
30029,Calcahualco,X
30030,Camerino Z. Mendoza,X
30031,Carrillo Puerto,X
30032,Catemaco,X
30033,Cazones,X
30034,Cerro azul,X
30035,Citlaltepetl,X
30036,Coacoatzintla,X
30037,Coahuitlan,X
30038,Coatepec,X
30039,Coatzacoalcos,X
30040,Coatzintla,X
30041,Coetzala,X
30042,Colipa,X
30043,Comapa,X
30044,Cordoba,X
30045,Cosamaloapan de Carpio,X
30046,Cosautlan de Carvajal,X
30047,Coscomatepec,X
30048,Cosoleacaque,X
30049,Cotaxtla,X
30050,Coxquihui,X
Code,Label,MX
,,2000
30051,Coyutla,X
30052,Cuichapa,X
30053,Cuitlahuac,X
30054,Chacaltianguis,X
30055,Chalma,X
30056,Chiconamel,X
30057,Chiconquiaco,X
30058,Chicontepec,X
30059,Chinameca,X
30060,Chinampa de Gorostiza,X
30061,"Choapas, Las",X
30062,Chocaman,X
30063,Chontla,X
30064,Chumatlan,X
30065,Emiliano Zapata,X
30066,Espinal,X
30067,Filomeno Mata,X
30068,Fortin,X
30069,Gutierrez Zamora,X
30070,Hidalgotitlan,X
30071,Huatusco,X
30072,Huayacocotla,X
30073,Hueyapan de Ocampo,X
30074,Huiloapan,X
30075,Ignacio de la Llave,X
Code,Label,MX
,,2000
30076,Ilamatlan,X
30077,Isla,X
30078,Ixcatepec,X
30079,Ixhuacan de los Reyes,X
30080,Ixhuatlan del Cafe,X
30081,Ixhuatlancillo,X
30082,Ixhuatlan del Sureste,X
30083,Ixhuatlan de Madero,X
30084,Ixmatlahuacan,X
30085,Ixtaczoquitlan,X
30086,Jalacingo,X
30087,Xalapa,X
30088,Jalcomulco,X
30089,Jaltipan,X
30090,Jamapa,X
30091,Jesus Carranza,X
30092,Xico,X
30093,Jilotepec,X
30094,Juan Rodriguez Clara,X
30095,Juchique de Ferrer,X
30096,Landero y Coss,X
30097,Lerdo de Tejada,X
30098,Magdalena,X
30099,Maltrata,X
30100,Manlio Fabio Altamirano,X
Code,Label,MX
,,2000
30101,Mariano Escobedo,X
30102,Martinez de la Torre,X
30103,Mecatlan,X
30104,Mecayapan,X
30105,Medellin,X
30106,Miahuatlan,X
30107,"Minas, Las",X
30108,Minatitlan,X
30109,Misantla,X
30110,Mixtla de Altamirano,X
30111,Moloacan,X
30112,Naolinco,X
30113,Naranjal,X
30114,Nautla,X
30115,Nogales,X
30116,Oluta,X
30117,Omealca,X
30118,Orizaba,X
30119,Otatitlan,X
30120,Oteapan,X
30121,Ozuluama de Mascarenas,X
30122,Pajapan,X
30123,Panuco,X
30124,Papantla,X
30125,Paso del Macho,X
Code,Label,MX
,,2000
30126,Paso de Ovejas,X
30127,"Perla, La",X
30128,Perote,X
30129,Platon Sanchez,X
30130,Playa Vicente,X
30131,Poza Rica de Hidalgo,X
30132,"Vigas de Ramirez, Las",X
30133,Pueblo Viejo,X
30134,Puente Nacional,X
30135,Rafael Delgado,X
30136,Rafael lucio,X
30137,"Reyes, Los",X
30138,Rio Blanco,X
30139,Saltabarranca,X
30140,San Andres Tenejapan,X
30141,San Andres Tuxtla,X
30142,San Juan Evangelista,X
30143,Santiago Tuxtla,X
30144,Sayula de Aleman,X
30145,Soconusco,X
30146,Sochiapa,X
30147,Soledad Atzompa,X
30148,Soledad de Doblado,X
30149,Soteapan,X
30150,Tamalin,X
Code,Label,MX
,,2000
30151,Tamiahua,X
30152,Tampico Alto,X
30153,Tancoco,X
30154,Tantima,X
30155,Tantoyuca,X
30156,Tatatila,X
30157,Castillo de Teayo,X
30158,Tecolutla,X
30159,Tehuipango,X
30160,Temapache,X
30161,Tempoal,X
30162,Tenampa,X
30163,Tenochtitlan,X
30164,Teocelo,X
30165,Tepatlaxco,X
30166,Tepetlan,X
30167,Tepetzintla,X
30168,Tequila,X
30169,Jose Azueta,X
30170,Texcatepec,X
30171,Texhuacan,X
30172,Texistepec,X
30173,Tezonapa,X
30174,Tierra Blanca,X
30175,Tihuatlan,X
Code,Label,MX
,,2000
30176,Tlacojalpan,X
30177,Tlacolulan,X
30178,Tlacotalpan,X
30179,Tlacotepec de Mejia,X
30180,Tlachichilco,X
30181,Tlalixcoyan,X
30182,Tlalnelhuayocan,X
30183,Tlapacoyan,X
30184,Tlaquilpa,X
30185,Tlilapan,X
30186,Tomatlan,X
30187,Tonayan,X
30188,Totutla,X
30189,Tuxpam,X
30190,Tuxtilla,X
30191,Ursulo Galvan,X
30192,Vega de Alatorre,X
30193,Veracruz,X
30194,Villa Aldama,X
30195,Xoxocotla,X
30196,Yanga,X
30197,Yecuatla,X
30198,Zacualpan,X
30199,Zaragoza,X
30200,Zentla,X
Code,Label,MX
,,2000
30201,Zongolica,X
30202,Zontecomatlan de Lopez y Fuentes,X
30203,Zozocolco de Hidalgo,X
30204,Agua Dulce,X
30205,"Higo, El",X
30206,Nanchital de Lazaro Cardenas del Rio,X
30207,Tres Valles,X
30208,Carlos A. Carrillo,X
30209,Tatahuicapan de Juarez,X
30210,Uxpanapa,X
,Yucatan,
31001,Abala,X
31002,Acanceh,X
31003,Akil,X
31004,Baca,X
31005,Bokoba,X
31006,Buctzotz,X
31007,Cacalchen,X
31008,Calotmul,X
31009,Cansahcab,X
31010,Cantamayec,X
31011,Celestun,X
31012,Cenotillo,X
31013,Conkal,X
31014,Cuncunul,X
Code,Label,MX
,,2000
31015,Cuzama,X
31016,Chacsinkin,X
31017,Chankom,X
31018,Chapab,X
31019,Chemax,X
31020,Chicxulub Pueblo,X
31021,Chichimila,X
31022,Chikindzonot,X
31023,Chochola,X
31024,Chumayel,X
31025,Dzan,X
31026,Dzemul,X
31027,Dzidzantun,X
31028,Dzilam de Bravo,X
31029,Dzilam Gonzalez,X
31030,Dzitas,X
31031,Dzoncauich,X
31032,Espita,X
31033,Halacho,X
31034,Hocaba,X
31035,Hoctun,X
31036,Homun,X
31037,Huhi,X
31038,Hunucma,X
31039,Ixil,X
Code,Label,MX
,,2000
31040,Izamal,X
31041,Kanasin,X
31042,Kantunil,X
31043,Kaua,X
31044,Kinchil,X
31045,Kopoma,X
31046,Mama,X
31047,Mani,X
31048,Maxcanu,X
31049,Mayapan,X
31050,Merida,X
31051,Mococha,X
31052,Motul,X
31053,Muna,X
31054,Muxupip,X
31055,Opichen,X
31056,Oxkutzcab,X
31057,Panaba,X
31058,Peto,X
31059,Progreso,X
31060,Quintana Roo,X
31061,Rio Lagartos,X
31062,Sacalum,X
31063,Samahil,X
31064,Sanahcat,X
Code,Label,MX
,,2000
31065,San Felipe,X
31066,Santa Elena,X
31067,Seye,X
31068,Sinanche,X
31069,Sotuta,X
31070,Sucila,X
31071,Sudzal,X
31072,Suma,X
31073,Tahdziu,X
31074,Tahmek,X
31075,Teabo,X
31076,Tecoh,X
31077,Tekal de Venegas,X
31078,Tekanto,X
31079,Tekax,X
31080,Tekit,X
31081,Tekom,X
31082,Telchac Pueblo,X
31083,Telchac Puerto,X
31084,Temax,X
31085,Temozon,X
31086,Tepakan,X
31087,Tetiz,X
31088,Teya,X
31089,Ticul,X
Code,Label,MX
,,2000
31090,Timucuy,X
31091,Tinum,X
31092,Tixcacalcupul,X
31093,Tixkokob,X
31094,Tixmehuac,X
31095,Tixpehual,X
31096,Tizimin,X
31097,Tunkas,X
31098,Tzucacab,X
31099,Uayma,X
31100,Ucu,X
31101,Uman,X
31102,Valladolid,X
31103,Xocchel,X
31104,Yaxcaba,X
31105,Yaxkukul,X
31106,Yobain,X
,Zacatecas,
32001,Apozol,X
32002,Apulco,X
32003,Atolinga,X
32004,Benito Juarez,X
32005,Calera,X
32006,Canitas de Felipe Pescador,X
32007,Concepcion del Oro,X
Code,Label,MX
,,2000
32008,Cuauhtemoc,X
32009,Chalchihuites,X
32010,Fresnillo,X
32011,Trinidad Garcia de la Cadena,X
32012,Genaro codina,X
32013,General Enrique Estrada,X
32014,General Francisco R. Murguia,X
32015,"Plateado de Joaquin Amaro, El",X
32016,General Panfilo Natera,X
32017,Guadalupe,X
32018,Huanusco,X
32019,Jalpa,X
32020,Jerez,X
32021,Jimenez del Teul,X
32022,Juan aldama,X
32023,Juchipila,X
32024,Loreto,X
32025,Luis Moya,X
32026,Mazapil,X
32027,Melchor Ocampo,X
32028,Mezquital del Oro,X
32029,Miguel Auza,X
32030,Momax,X
32031,Monte Escobedo,X
32032,Morelos,X
Code,Label,MX
,,2000
32033,Moyahua de Estrada,X
32034,Nochistlan de Mejia,X
32035,Noria de Angeles,X
32036,Ojocaliente,X
32037,Panuco,X
32038,Pinos,X
32039,Rio Grande,X
32040,Sain Alto,X
32041,"Salvador, El",X
32042,Sombrerete,X
32043,Susticacan,X
32044,Tabasco,X
32045,Tepechitlan,X
32046,Tepetongo,X
32047,Teul de Gonzalez Ortega,X
32048,Tlaltenango de Sanchez Roman,X
32049,Valparaiso,X
32050,Vetagrande,X
32051,Villa de Cos,X
32052,Villa Garcia,X
32053,Villa Gonzalez Ortega,X
32054,Villa Hidalgo,X
32055,Villanueva,X
32056,Zacatecas,X
32057,Trancoso,X
