"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"I3","H2","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2004,2004,"CMT","MFN",25.47,20.8,10.81,3,35,127,0,87,901128.244,
"I3","H2","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2004,2004,"CMT","PRF",0,0,0,0,0,,,0,901128.244,
"I3","H2","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2005,2005,"CMT","AHS",0,0,0,0,0,129,0,0,736531.014,
"I3","H2","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2005,2005,"CMT","MFN",23.9,21.92,12.07,0,35,129,0,84,736531.014,
"I3","H2","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2005,2005,"CMT","PRF",0,0,0,0,0,,,0,736531.014,
"I3","H2","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2006,2006,"CMT","AHS",0,0,0,0,0,134,0,0,520501.634,
"I3","H2","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2006,2006,"CMT","MFN",24.03,21.65,12.3,0,35,134,0,85,520501.634,
"I3","H2","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2006,2006,"CMT","PRF",0,0,0,0,0,,,0,520501.634,
"I3","H2","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2007,2007,"CMT","AHS",0,0,0,0,0,135,0,0,345644.105,
"I3","H2","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2007,2007,"CMT","MFN",22.44,18.1,13.66,0,35,135,81,84,345644.105,
"I3","H2","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2003,2003,"CMT","AHS",20.37,18.98,5.48,0,30,114,0,97,487065.608,
"I3","H2","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2003,2003,"CMT","MFN",20.37,18.98,5.48,0,30,114,0,97,487065.608,
"I3","H2","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2004,2004,"CMT","AHS",0,0,0,0,0,115,0,0,530699.801,
"I3","H2","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2004,2004,"CMT","MFN",20.37,18.72,5.47,0,30,115,0,98,530699.801,
"I3","H2","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2004,2004,"CMT","PRF",0,0,0,0,0,,,0,530699.801,
"I3","H2","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2005,2005,"CMT","AHS",0,0,0,0,0,115,0,0,556501.138,
"I3","H2","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2005,2005,"CMT","MFN",16.65,15.42,4.3,0,20,115,0,51,556501.138,
"I3","H2","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2005,2005,"CMT","PRF",0,0,0,0,0,,,0,556126.907,
"I3","H2","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2006,2006,"CMT","AHS",0,0,0,0,0,117,0,0,592194.368,
"I3","H2","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2006,2006,"CMT","MFN",18.22,16.47,5.97,0,32.7,117,0,56,592194.368,
"I3","H2","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2006,2006,"CMT","PRF",0,0,0,0,0,,,0,591796.899,
"I3","H2","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2007,2007,"CMT","AHS",0.14,0.32,1.3,0,10,116,0,0,552192.854,
"I3","H2","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2007,2007,"CMT","MFN",15.7,13,6.68,0,28.5,116,0,56,552192.854,
"I3","H2","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2003,2003,"CMT","AHS",12.9,12.56,3.6,3,23,226,0,22,2928792.783,
"I3","H2","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2003,2003,"CMT","MFN",12.9,12.56,3.6,3,23,226,0,22,2928792.783,
"I3","H2","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2004,2004,"CMT","AHS",0,0,0,0,0,227,0,0,3233989.418,
"I3","H2","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2004,2004,"CMT","MFN",12.94,12.5,3.66,0,23,227,0,22,3233989.418,
"I3","H2","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2004,2004,"CMT","PRF",0,0,0,0,0,,,0,3233989.418,
"I3","H2","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2005,2005,"CMT","AHS",0,0,0,0,0,227,0,0,3468069.449,
"I3","H2","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2005,2005,"CMT","MFN",9.47,9.23,2.83,0,20,227,0,4,3468069.449,
"I3","H2","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2005,2005,"CMT","PRF",0,0,0,0,0,,,0,3380693.72,
"I3","H2","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2006,2006,"CMT","AHS",0,0,0,0,0,228,0,0,3899319.706,
"I3","H2","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2006,2006,"CMT","MFN",9.45,9.22,2.89,0,20,228,0,4,3899319.706,
"I3","H2","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2006,2006,"CMT","PRF",0,0,0,0,0,,,0,3793899.998,
"I3","H2","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2007,2007,"CMT","AHS",0,0,0,0,0,228,0,0,4015445.741,
"I3","H2","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2007,2007,"CMT","MFN",7.86,7.15,2.92,0,20,228,0,4,4015445.741,
"I3","H2","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2003,2003,"CMT","AHS",16.49,15,9.07,0,30,86,0,48,675629.228,
"I3","H2","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2003,2003,"CMT","MFN",16.49,15,9.07,0,30,86,0,48,675629.228,
"I3","H2","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2004,2004,"CMT","AHS",0,0,0,0,0,86,0,0,669547.993,
"I3","H2","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2004,2004,"CMT","MFN",15.76,12.46,9.39,0,30,86,0,47,669547.993,
"I3","H2","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2004,2004,"CMT","PRF",0,0,0,0,0,,,0,669547.993,
"I3","H2","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2005,2005,"CMT","AHS",0,0,0,0,0,86,0,0,752568.639,
"I3","H2","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2005,2005,"CMT","MFN",8.8,6.84,7.66,0,20,86,0,20,752568.639,
"I3","H2","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2005,2005,"CMT","PRF",0,0,0,0,0,,,0,483213.348,
"I3","H2","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2006,2006,"CMT","AHS",0,0,0,0,0,86,0,0,741522.284,
"I3","H2","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2006,2006,"CMT","MFN",8.51,6.6,7.66,0,20,86,0,19,741522.284,
"I3","H2","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2006,2006,"CMT","PRF",0,0,0,0,0,,,0,465946.687,
"I3","H2","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2007,2007,"CMT","AHS",0,0,0,0,0,86,0,0,646895.061,
"I3","H2","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2007,2007,"CMT","MFN",8.43,8.43,7.6,0,20,86,0,19,646895.061,
"I3","H2","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2003,2003,"CMT","AHS",11.22,9.23,4.57,0,18,48,0,1,2664952.994,
"I3","H2","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2003,2003,"CMT","MFN",11.22,9.23,4.57,0,18,48,0,1,2664952.994,
"I3","H2","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2004,2004,"CMT","AHS",0,0,0,0,0,46,0,0,3157630.584,
"I3","H2","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2004,2004,"CMT","MFN",10.97,8.89,4.76,0,18,46,0,1,3157630.584,
"I3","H2","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2004,2004,"CMT","PRF",0,0,0,0,0,,,0,3157630.584,
"I3","H2","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2005,2005,"CMT","AHS",0,0,0,0,0,45,0,0,5542548.346,
"I3","H2","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2005,2005,"CMT","MFN",7.07,5.79,4.64,0,15,45,0,0,5542548.346,
"I3","H2","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2005,2005,"CMT","PRF",0,0,0,0,0,,,0,5296013.47,
"I3","H2","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2006,2006,"CMT","AHS",0,0,0,0,0,45,0,0,6339359.218,
"I3","H2","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2006,2006,"CMT","MFN",7.07,5.97,4.64,0,15,45,0,0,6339359.218,
"I3","H2","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2006,2006,"CMT","PRF",0,0,0,0,0,,,0,6011738.214,
"I3","H2","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2007,2007,"CMT","AHS",0,0,0,0,0,45,0,0,8593315.359,
"I3","H2","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2007,2007,"CMT","MFN",4.96,4.36,3.22,0,10,45,0,0,8593315.359,
"I3","H2","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2003,2003,"CMT","AHS",12.46,12.03,6.07,0,30,2993,0,679,10855651.605,
"I3","H2","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2003,2003,"CMT","MFN",12.46,12.03,6.07,0,30,2993,0,679,10855651.605,
"I3","H2","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2004,2004,"CMT","AHS",0,0,0,0,0,3004,0,0,12643423.157,
"I3","H2","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2004,2004,"CMT","MFN",12.2,11.51,6.13,0,30,3004,0,639,12643423.157,
"I3","H2","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2004,2004,"CMT","PRF",0,0,0,0,0,,,0,12644428.943,
"I3","H2","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2005,2005,"CMT","AHS",0,0,0,0,0,3032,0,0,14379044.903,
"I3","H2","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2005,2005,"CMT","MFN",9.29,8.64,5.87,0,20,3032,0,69,14379044.903,
"I3","H2","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2005,2005,"CMT","PRF",0,0,0,0,0,,,0,11017570.556,
"I3","H2","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2006,2006,"CMT","AHS",0,0,0,0,0,3050,0,0,16281470.73,
"I3","H2","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2006,2006,"CMT","MFN",9.29,8.55,5.87,0,20,3050,0,70,16281470.73,
"I3","H2","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2006,2006,"CMT","PRF",0,0,0,0,0,,,0,12462096.953,
"I3","H2","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2007,2007,"CMT","AHS",0,0,0,0,0,3120,0,0,17657191.968,
"I3","H2","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2007,2007,"CMT","MFN",6.68,5.99,4.5,0,20,3120,0,70,17657191.968,
"I3","H2","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2003,2003,"CMT","AHS",18.37,18.73,5.17,0,30,336,0,224,8418666.364,
"I3","H2","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2003,2003,"CMT","MFN",18.37,18.73,5.17,0,30,336,0,224,8418666.364,
"I3","H2","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2004,2004,"CMT","AHS",0,0,0,0,0,340,0,0,8540910.093,
"I3","H2","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2004,2004,"CMT","MFN",17.9,17.03,5.66,0,30,340,0,218,8540910.093,
"I3","H2","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2004,2004,"CMT","PRF",0,0,0,0,0,,,0,8540910.093,
"I3","H2","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2005,2005,"CMT","AHS",0,0,0,0,0,350,0,0,8993960.231,
"I3","H2","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2005,2005,"CMT","MFN",15.3,16.52,6.26,0,35,350,0,85,8993960.231,
"I3","H2","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2005,2005,"CMT","PRF",0,0,0,0,0,,,0,8993419.452,
"I3","H2","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2006,2006,"CMT","AHS",0,0,0,0,0,351,0,0,9602962.711,
"I3","H2","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2006,2006,"CMT","MFN",15.22,16.15,5.55,0,29,351,0,86,9602962.711,
"I3","H2","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2006,2006,"CMT","PRF",0,0,0,0,0,,,0,9602449.574,
"I3","H2","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2007,2007,"CMT","AHS",0.08,1.29,1.19,0,20,351,0,1,9448067.431,
"I3","H2","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2007,2007,"CMT","MFN",11.77,13.15,5.52,0,20,351,0,83,9448067.431,
"I3","H2","484","Mexico","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","840","United States",2003,2003,"CMT","AHS",19.09,17.29,5.3,3,30,334,0,217,1184938.454,
"I3","H2","484","Mexico","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","840","United States",2003,2003,"CMT","MFN",19.09,17.29,5.3,3,30,334,0,217,1184938.454,
"I3","H2","484","Mexico","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","840","United States",2004,2004,"CMT","AHS",0,0,0,0,0,336,0,0,1095984.029,
"I3","H2","484","Mexico","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","840","United States",2004,2004,"CMT","MFN",19.11,17.77,5.29,3,30,336,0,219,1095984.029,
"I3","H2","484","Mexico","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","840","United States",2004,2004,"CMT","PRF",0,0,0,0,0,,,0,1095984.029,
"I3","H2","484","Mexico","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","840","United States",2005,2005,"CMT","AHS",0,0,0,0,0,339,0,0,999820.409,
"I3","H2","484","Mexico","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","840","United States",2005,2005,"CMT","MFN",15.39,14.75,4.43,0,20,339,0,102,999820.409,
"I3","H2","484","Mexico","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","840","United States",2005,2005,"CMT","PRF",0,0,0,0,0,,,0,997514.721,
"I3","H2","484","Mexico","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","840","United States",2006,2006,"CMT","AHS",0,0,0,0,0,341,0,0,1077956.933,
"I3","H2","484","Mexico","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","840","United States",2006,2006,"CMT","MFN",15.37,14.79,4.55,0,20,341,0,102,1077956.933,
"I3","H2","484","Mexico","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","840","United States",2006,2006,"CMT","PRF",0,0,0,0,0,,,0,1076159.581,
"I3","H2","484","Mexico","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","840","United States",2007,2007,"CMT","AHS",0,0,0,0,0,342,0,0,1287534.685,
"I3","H2","484","Mexico","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","840","United States",2007,2007,"CMT","MFN",13.15,11.95,5.71,0,20,342,0,103,1287534.685,
"I3","H2","484","Mexico","27","MANUFACTURE OF BASIC METALS","840","United States",2003,2003,"CMT","AHS",14.57,16.54,6.46,0,35,583,0,170,3895454.504,
"I3","H2","484","Mexico","27","MANUFACTURE OF BASIC METALS","840","United States",2003,2003,"CMT","MFN",14.57,16.54,6.46,0,35,583,0,170,3895454.504,
"I3","H2","484","Mexico","27","MANUFACTURE OF BASIC METALS","840","United States",2004,2004,"CMT","AHS",0,0,0,0,0,616,0,0,4770750.909,
"I3","H2","484","Mexico","27","MANUFACTURE OF BASIC METALS","840","United States",2004,2004,"CMT","MFN",13.31,14,4.25,0,25,616,0,190,4770750.909,
"I3","H2","484","Mexico","27","MANUFACTURE OF BASIC METALS","840","United States",2004,2004,"CMT","PRF",0,0,0,0,0,,,0,4770750.909,
"I3","H2","484","Mexico","27","MANUFACTURE OF BASIC METALS","840","United States",2005,2005,"CMT","AHS",0,0,0,0,0,627,0,0,5412467.592,
"I3","H2","484","Mexico","27","MANUFACTURE OF BASIC METALS","840","United States",2005,2005,"CMT","MFN",9.69,10.21,3.91,0,20,627,0,3,5412467.592,
"I3","H2","484","Mexico","27","MANUFACTURE OF BASIC METALS","840","United States",2005,2005,"CMT","PRF",0,0,0,0,0,,,0,5238143.092,
"I3","H2","484","Mexico","27","MANUFACTURE OF BASIC METALS","840","United States",2006,2006,"CMT","AHS",0,0,0,0,0,625,0,0,6956296.555,
"I3","H2","484","Mexico","27","MANUFACTURE OF BASIC METALS","840","United States",2006,2006,"CMT","MFN",9.65,10.33,3.9,0,20,625,0,2,6956296.555,
"I3","H2","484","Mexico","27","MANUFACTURE OF BASIC METALS","840","United States",2006,2006,"CMT","PRF",0,0,0,0,0,,,0,6654291.603,
"I3","H2","484","Mexico","27","MANUFACTURE OF BASIC METALS","840","United States",2007,2007,"CMT","AHS",0,0,0,0,0,650,0,0,7961838.443,
"I3","H2","484","Mexico","27","MANUFACTURE OF BASIC METALS","840","United States",2007,2007,"CMT","MFN",6.95,6.84,2.71,0,20,650,0,3,7961838.443,
"I3","H2","484","Mexico","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","840","United States",2003,2003,"CMT","AHS",20.11,16.9,5.73,0,35,551,0,403,5121931.111,
"I3","H2","484","Mexico","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","840","United States",2003,2003,"CMT","MFN",20.11,16.9,5.73,0,35,551,0,403,5121931.111,
"I3","H2","484","Mexico","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","840","United States",2004,2004,"CMT","AHS",0,0,0,0,0,558,0,0,5355776.644,
"I3","H2","484","Mexico","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","840","United States",2004,2004,"CMT","MFN",19.88,16.49,5.63,0,30,558,0,406,5355776.644,
"I3","H2","484","Mexico","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","840","United States",2004,2004,"CMT","PRF",0,0,0,0,0,,,0,5355776.644,
"I3","H2","484","Mexico","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","840","United States",2005,2005,"CMT","AHS",0,0,0,0,0,567,0,0,5729360.945,
"I3","H2","484","Mexico","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","840","United States",2005,2005,"CMT","MFN",15.86,13.48,4.61,0,20,567,0,182,5729360.945,
"I3","H2","484","Mexico","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","840","United States",2005,2005,"CMT","PRF",0,0,0,0,0,,,0,5711205.372,
"I3","H2","484","Mexico","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","840","United States",2006,2006,"CMT","AHS",0,0,0,0,0,571,0,0,6183830.321,
"I3","H2","484","Mexico","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","840","United States",2006,2006,"CMT","MFN",15.86,13.56,4.6,0,20,571,0,183,6183830.321,
"I3","H2","484","Mexico","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","840","United States",2006,2006,"CMT","PRF",0,0,0,0,0,,,0,6166365.169,
"I3","H2","484","Mexico","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","840","United States",2007,2007,"CMT","AHS",0,0,0,0,0,570,0,0,6166680.122,
"I3","H2","484","Mexico","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","840","United States",2007,2007,"CMT","MFN",13.71,10.43,5.79,0,20,570,0,183,6166680.122,
"I3","H2","484","Mexico","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","840","United States",2003,2003,"CMT","AHS",12.71,14.06,8.19,0,30,1449,0,625,9392037.088,
"I3","H2","484","Mexico","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","840","United States",2003,2003,"CMT","MFN",12.71,14.06,8.19,0,30,1449,0,625,9392037.088,
"I3","H2","484","Mexico","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","840","United States",2004,2004,"CMT","AHS",0,0,0,0,0,1453,0,0,10452759.049,
"I3","H2","484","Mexico","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","840","United States",2004,2004,"CMT","MFN",12.61,13.93,8.29,0,30,1453,0,627,10452759.049,
"I3","H2","484","Mexico","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","840","United States",2004,2004,"CMT","PRF",0,0,0,0,0,,,0,10452759.049,
"I3","H2","484","Mexico","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","840","United States",2005,2005,"CMT","AHS",0,0,0,0,0,1459,0,0,11375209.705,
"I3","H2","484","Mexico","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","840","United States",2005,2005,"CMT","MFN",9.34,10.7,7.65,0,20,1459,0,338,11375209.705,
"I3","H2","484","Mexico","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","840","United States",2005,2005,"CMT","PRF",0,0,0,0,0,,,0,9994579.875,
"I3","H2","484","Mexico","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","840","United States",2006,2006,"CMT","AHS",0,0,0,0,0,1458,0,0,13072109.055,
"I3","H2","484","Mexico","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","840","United States",2006,2006,"CMT","MFN",9.3,10.75,7.65,0,20,1458,0,336,13072109.055,
"I3","H2","484","Mexico","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","840","United States",2006,2006,"CMT","PRF",0,0,0,0,0,,,0,11478817.386,
"I3","H2","484","Mexico","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","840","United States",2007,2007,"CMT","AHS",0,0,0,0,0,1460,0,0,13972856.322,
"I3","H2","484","Mexico","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","840","United States",2007,2007,"CMT","MFN",8.07,8.52,7.4,0,20,1460,0,336,13972856.322,
"I3","H2","484","Mexico","30","MANUFACTURE OF OFFICE, ACCOUNTING AND COMPUTING MA","840","United States",2003,2003,"CMT","AHS",14.12,3.84,8.61,0,30,90,0,39,2566494.556,
"I3","H2","484","Mexico","30","MANUFACTURE OF OFFICE, ACCOUNTING AND COMPUTING MA","840","United States",2003,2003,"CMT","MFN",14.12,3.84,8.61,0,30,90,0,39,2566494.556,
"I3","H2","484","Mexico","30","MANUFACTURE OF OFFICE, ACCOUNTING AND COMPUTING MA","840","United States",2004,2004,"CMT","AHS",0,0,0,0,0,91,0,0,2747888.92,
"I3","H2","484","Mexico","30","MANUFACTURE OF OFFICE, ACCOUNTING AND COMPUTING MA","840","United States",2004,2004,"CMT","MFN",10.03,0.28,10.1,0,30,91,0,30,2747888.92,
"I3","H2","484","Mexico","30","MANUFACTURE OF OFFICE, ACCOUNTING AND COMPUTING MA","840","United States",2004,2004,"CMT","PRF",0,0,0,0,0,,,0,2747888.92,
"I3","H2","484","Mexico","30","MANUFACTURE OF OFFICE, ACCOUNTING AND COMPUTING MA","840","United States",2005,2005,"CMT","AHS",0,0,0,0,0,91,0,0,2560490.014,
"I3","H2","484","Mexico","30","MANUFACTURE OF OFFICE, ACCOUNTING AND COMPUTING MA","840","United States",2005,2005,"CMT","MFN",6.44,0.14,8.55,0,20,91,0,21,2560490.014,
"I3","H2","484","Mexico","30","MANUFACTURE OF OFFICE, ACCOUNTING AND COMPUTING MA","840","United States",2005,2005,"CMT","PRF",0,0,0,0,0,,,0,29402.608,
