munic,RTC_mex00,RTC_us00,RTC2_mex00,RTC2_us00,RTC_HM16_us00
484020194,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020195,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020196,-.1246540155261755,-.0317151374183595,-.1092957453802228,-.0409245307091624,-.0205050638678586
484020197,-.1036650534615546,-.0546966319913906,-.1023455786926206,-.0493052611755047,-.0287516583171055
484020198,-.1013498678803444,-.0442417860031128,-.0989480242133141,-.0263211058918387,-.0174585287459195
484020199,-.1366690256400034,-.0346752932164236,-.114062424749136,-.0392603497602977,-.0195523573038372
484020200,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020201,-.0930841900408268,-.0621213112026453,-.1009493063902482,-.0451082264771685,-.0250744381337427
484020202,-.1061115246266127,-.0444967532530427,-.1020163968205452,-.044277478242293,-.0246328804059885
484020203,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020204,-.1007553762756288,-.0484847557963803,-.1011604923405685,-.0451485899247928,-.0248801957277465
484020205,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020206,-.1011402003932744,-.0426773809012957,-.101327932687127,-.0440781290699306,-.0249444791988935
484020207,-.1103256894275546,-.0581881823018193,-.103392579650972,-.045758587482851,-.0255200262733979
484020208,-.0998322190716863,-.0329182799323462,-.100816123187542,-.0402594114275416,-.0233345959568396
484020209,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020210,-.1132262535393238,-.0448777228593826,-.1020318954251707,-.0442783045582473,-.024624027122627
484020211,-.1013498678803444,-.0442417860031128,-.1013498604297638,-.0442417822778225,-.0250134710222483
484020212,-.1013498678803444,-.0442417860031128,-.1007929996121675,-.0454463553614914,-.0250982318539172
484020213,-.1174009728129022,-.1029033785307547,-.103557447437197,-.0521298544190358,-.0398954034317285
484020214,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020215,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020216,0,0,-.1010557615663856,-.0420474168640794,-.0240883777732961
484020217,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020218,-.1168228667229414,-.0377270632889122,-.1031939848326147,-.043465340975672,-.0242148758843541
484020219,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020220,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020221,-.1013498678803444,-.0442417860031128,-.1013498604297638,-.0442417822778225,-.0250134710222483
484020222,-.1013303970685229,-.0442587071520393,-.0978580396622419,-.0406060773821082,-.0193660538643599
484020223,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020224,-.1021625236608088,-.0459685905370861,-.1026668742997572,-.046276519773528,-.0273138357151765
484020225,-.1025504395365715,-.0482230568304658,-.103966836235486,-.0534998886287212,-.0374141299398616
484020226,-.1038860136177391,-.0618313456070609,-.1007297979667783,-.0449686435167678,-.0241532763575378
484020227,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020228,-.1305634052089317,-.0361000386100159,-.1014014824759215,-.0452979147667065,-.023917095700881
484020229,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020230,-.1013054386712611,-.0446788557164837,-.1012805627542548,-.0449235439300537,-.024988537261379
484020231,-.1024949838174507,-.0458257288919413,-.1028327494568657,-.0459363246118301,-.0269302997949126
484020232,-.0990005787461996,-.0267132594017312,-.101049639750272,-.0420017009892035,-.024069104634691
484020233,-.1025291248224676,-.0450616455636919,-.1028475044295192,-.0452829888090491,-.0252362658502534
484020234,-.099138543009758,-.0396291241049767,-.0996530991978943,-.0407024435698986,-.0246935897739604
484020235,-.1123126223683357,-.0448288004845381,-.1044369544833899,-.0444070920348167,-.0232507239561528
484020236,-.1061983341351152,-.0567964403890073,-.1055938089266419,-.0563179188029608,-.0394199223956093
484020237,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020238,-.1306771636009216,-.0458121560513973,-.1072153262794018,-.0445558596402407,-.0216642481973395
484020239,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020240,-.1001096721738577,-.0349884244205896,-.0991820939816535,-.0375681904115481,-.0234211022616364
484020241,-.1173628307878971,-.0734170433133841,-.1049640643177554,-.0537099853681866,-.0347018891916377
484020242,-.1034302010666579,-.0446894666529261,-.1052086991257966,-.0450446727336384,-.0222303955715688
484020243,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020244,-.1030685100704432,-.0456344517879188,-.1028458122164011,-.045453991740942,-.0244890066096559
484020245,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020246,-.1084124878980219,-.0208839344559237,-.1004169909283519,-.0217087130295113,-.0079644654761069
484020247,-.1256551207043231,-.008741986329369,-.125374348659534,-.0113734068909253,-.0052307499499875
484020248,-.0990788070484996,-.0459517119452357,-.1002873899415135,-.0450417497195303,-.0239582838839851
484020249,-.1013498678803444,-.0442417860031128,-.1013498604297638,-.0442417822778225,-.0250134710222483
484020250,0,0,0,0,0
484020251,-.1013498678803444,-.0442417860031128,-.1013498604297638,-.0442417822778225,-.0250134710222483
484020252,-.1011893190443516,-.0436799456801964,-.1012156239594333,-.0437719946748985,-.024721121998482
484020253,-.0967026837170124,-.0477407556027174,-.1011051784735173,-.0444260215153918,-.0247704593057279
484020254,-.0971100591123104,-.0126076079905033,-.098467655479908,-.0227369696949609,-.0159475402906537
484020255,0,0,0,0,0
484020256,-.1038766182027757,-.0471428015735,-.1056966707110405,-.0493030846118927,-.0294948741793633
484020257,0,0,-.1013498604297638,-.0442417822778225,-.0250134710222483
484020258,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020259,-.1101708076894283,-.0734816752374172,-.1039744839072228,-.0529419342055917,-.0338564934208989
484020260,-.1060435244580731,-.0642304929206148,-.1062938305549324,-.0650016737636179,-.0351711397524923
484020261,-.0997522834222764,-.039181504456792,-.1006401575868949,-.0419938233681023,-.0237774422093935
484020262,-.1011395003879443,-.0436444656188542,-.1015025964006782,-.0427788734086789,-.0235419716627803
484020263,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020264,-.1000638575969788,-.0347659854824087,-.101575288164895,-.0432843137095915,-.0243199427495711
484020265,-.1015237362298649,-.0436421958002029,-.1009611103363568,-.0415692380702239,-.0235724418075733
484020266,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020267,-.1067528128623962,-.0621516220271587,-.1060741785913706,-.0599020551890135,-.040930911898613
484020268,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020269,-.0878918096423149,-.0543746538460255,-.1003885800018907,-.0449655635748059,-.0240587799344212
484020270,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020271,-.1008411995135248,-.0404465065512341,-.1006636307574809,-.0391215939307585,-.0228549182647839
484020272,-.1030764841707423,-.0434161289485928,-.1019474470522255,-.0421171701018466,-.0235902651038487
484020273,-.1703929901123047,-.0249852519482374,-.1105556227266789,-.0416742491070181,-.0217004015939892
484020274,-.1003536094794981,-.0455210775908199,-.1003716319100931,-.0456635060363624,-.02383392720958
484020275,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020276,-.107493937946856,-.0468288636766374,-.1016685399226844,-.0445706603350118,-.0238671801198507
484020277,-.1048634844482876,-.036636357253883,-.1035895175446058,-.0408442398183979,-.0224150287976954
484020278,-.1215134016238153,-.0413741650481825,-.1128565524704754,-.0412751471740194,-.0169423870393075
484020279,-.0998892991337925,-.0416163202608004,-.0997818952891976,-.0442756188567728,-.0242224552785046
484020280,0,0,0,0,0
484020281,-.1085479753091931,-.0386853438103572,-.1032362934201956,-.0416055547830183,-.0225630082422867
484020282,-.1249714270234108,-.1225431337952614,-.1104350760579109,-.074357682839036,-.0556239243596792
484020283,-.0806464413180947,-.0623225132003427,-.0943523528985679,-.0476014507003129,-.0269425518927164
484020284,-.1057338751852512,-.0587740298360586,-.1026996742002666,-.0487161497585475,-.0295613119378686
484020285,-.1603355314582586,-.0277903354726732,-.1258785398676992,-.0480117877013981,-.0271968601446133
484020286,-.1106188297271729,-.0502410419285297,-.1025084853172302,-.0449916929937899,-.02198745575879
484020287,-.1010832004249096,-.0468648942187428,-.1010841825045645,-.0468551863450557,-.0249178865342401
484020288,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020289,-.1013498678803444,-.0442417860031128,-.1013498604297638,-.0442417822778225,-.0250134710222483
484020290,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020291,-.0965461805462837,-.0084004257805645,-.1010067493189126,-.0416816899669357,-.0239341965061612
484020292,-.1091866116039455,-.0506620726082474,-.1006090970477089,-.0485266372634214,-.0197671731584705
484020293,-.0979224533075467,-.0444741948303999,-.0989024838199839,-.0435407082841266,-.0236386938377109
484020294,-.1089605565648526,-.0513035712647252,-.1023621949134395,-.0459948660572991,-.0237682819806651
484020295,-.121036633849144,-.0452959388494492,-.1055394858121872,-.0444661271758378,-.0226211701519787
484020296,-.1004988425411284,-.0448825519997627,-.100811552722007,-.0446471027098596,-.0244788445124868
484020297,-.1159612787123479,-.0806805489282851,-.1147870416025398,-.0622617876833829,-.0438210442957825
484020298,-.1007759757339954,-.0743811689317226,-.1007366217672825,-.076447281986475,-.0683051515370607
484020299,-.091713591478765,-.0419839876703918,-.1067919616471045,-.0534506408439483,-.0324820342830208
484020300,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020301,-.0988891515880823,-.0488210329785943,-.1019387359265238,-.0471034073270857,-.0262866056291386
484020302,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020303,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020304,-.105697161052376,-.0582838037516922,-.1062555408570916,-.0583518512430601,-.0367078942072112
484020305,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020306,-.1032227581599727,-.030405320765567,-.1031876070192084,-.0402433960880444,-.0220421956319115
484020307,-.1013024204876274,-.021539434499573,-.101215772330761,-.031539512128802,-.0151201746193692
484020308,-.1081553575349972,-.0386423626514443,-.1052083476097323,-.0400975348638895,-.0220751620581723
484020309,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020310,-.1703929901123047,-.0249852519482374,-.1703929901123047,-.0249852519482374,-.0001654363295529
484020311,-.1015776870408445,-.043580051016761,-.1023733090551104,-.0451727295003366,-.0251680321161984
484020312,-.1075648479163647,-.0648433417081833,-.1005252781324089,-.039492323063314,-.027470551780425
484020313,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020314,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020315,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020316,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020317,-.1093138817086583,-.0327983960341953,-.1078873979276978,-.0403177982261695,-.0186221635244692
484020318,0,-.0681824460625649,-.0810798928141594,-.0490299174562097,-.0360061824321747
484020319,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020320,0,0,-.1013498604297638,-.0442417822778225,-.0250134710222483
484020321,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020322,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020323,-.1124126234353753,-.0516876541569218,-.1069015852117445,-.0427576449455955,-.0220348540783561
484020324,-.1032154858112335,-.0431256624287926,-.1011901764723007,-.0427442234285991,-.0243604998072442
484020325,-.1022845819616123,-.0477323928885198,-.1022713579586707,-.0463016452267766,-.0261559547798242
484020326,-.1177627888391726,-.0548776968207676,-.1106885406770743,-.0344704822327913,-.0208899047720479
484020327,-.0965461805462837,-.0084004257805645,-.092678764835,-.0175474027055316,-.0186439922545105
484020328,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020329,-.1025920573156327,-.048370965232607,-.1017400728305802,-.0455444132676348,-.0260435624331876
484020330,-.1306771636009216,-.0458121560513973,-.1055394858121872,-.0444661271758378,-.0226211701519787
484020331,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020332,-.0966057488694787,-.0329564408457372,-.1006593664642423,-.0421812504791887,-.0254327277070843
484020333,-.1109068502701121,-.0427741824260011,-.1058216426172294,-.0433100675263631,-.0244529344899149
484020334,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020335,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020336,-.0982836820185184,-.02136432135012,-.1028902038815431,-.0436652977732592,-.0238033202040242
484020337,-.1147341476462316,-.0357077735243365,-.1094688808370847,-.0375366101179679,-.0159145529451052
484020338,-.1042328206822276,-.0430279555730522,-.1019426251295954,-.0439922153018415,-.0247567817568779
484020339,-.1220487682148814,-.112855042796582,-.1180239096283913,-.0995133286342025,-.0811926638707519
484020340,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020341,-.0968833691440523,-.0513691937085241,-.1001066365279257,-.0464514929335564,-.024008855165448
484020342,-.1275136386975646,-.0456427605822682,-.1029791575856507,-.044329026248306,-.0240831323899329
484020343,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020344,-.1013498678803444,-.0442417860031128,-.1012200405821204,-.0432730994943995,-.0246050977439154
484020345,-.1703929901123047,-.0249852519482374,-.122362993657589,-.0383811029605567,-.0174510265751451
484020346,-.107428364106454,-.0452621791046113,-.1045385363977402,-.0466135723982006,-.0258520115166903
484020347,-.1036942638456821,-.04575917404145,-.1014882037416101,-.0443313259747811,-.0246521554608989
484020348,-.0892875418066978,-.0171520598232746,-.1003446667455137,-.0419843087438494,-.0229290165007114
484020349,-.0933178064005915,-.0260673733428121,-.0968243647366762,-.0264089079573751,-.0125067364424467
484020350,-.1049715550616384,-.0536344051361084,-.1026917900890112,-.0477219764143229,-.0253637210698798
484020351,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020352,-.1088860165327787,-.0421399103943259,-.1042266609147191,-.0434394303010777,-.0239781378727457
484020353,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020354,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020355,-.1215514023788273,-.0892829285585321,-.1195342601276934,-.0851727302651852,-.0796846859157085
484020356,-.0927204396575689,-.0209899805486202,-.1007369817234576,-.0425903903087601,-.0240149021847174
484020357,-.1013498678803444,-.0442417860031128,-.1004661309998483,-.0423983782529831,-.024846866435837
484020358,0,0,0,0,0
484020359,-.1042409560177475,-.0532936848831014,-.1018203105777502,-.0453032864861598,-.0266254060843494
484020360,0,0,-.1013498604297638,-.0442417822778225,-.0250134710222483
484020361,-.1039547109976411,-.0528764165937901,-.1033183233812451,-.0507668973878026,-.0316457375884056
484020362,-.1046542190015316,-.0430940648075193,-.1021109571447596,-.0429057222609117,-.0241097767866449
484020363,-.1046491976303514,-.0492074620233325,-.102779838751303,-.0491554720956628,-.0303518967399441
484020364,-.1250532809644938,-.0360086932778358,-.1042082039639354,-.0432489737868309,-.0235117032425478
484020365,-.1013498678803444,-.0442417860031128,-.1013498604297638,-.0442417822778225,-.0250134710222483
484020366,-.1047109270002693,-.0534676691750064,-.1022953880019486,-.0456680674687959,-.0261356355040334
484020367,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020368,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020369,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020370,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020371,-.1194485118612647,-.049699051771313,-.1046063434332609,-.0502245989628136,-.0261525032692589
484020372,-.116035733371973,-.0929228700697422,-.1092237122356892,-.0703422296792269,-.0515425316989422
484020373,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020374,-.1166754886507988,-.0392155147856101,-.1192305373842828,-.0504708781081717,-.0251039495942678
484020375,0,0,-.0989480242133141,-.0263211058918387,-.0174585287459195
484020376,-.1046626841416583,-.0436179104181065,-.1018661527195945,-.043520290775632,-.0243428196699824
484020377,-.1154915373772383,-.0528855873271823,-.1101168734021485,-.0500913372961804,-.0256431266270738
484020378,-.1191149167716503,-.0451930407434702,-.108918197453022,-.044647041708231,-.0206918900366873
484020379,-.1000867197290063,-.0464011542499065,-.1047632386907935,-.0440773433074355,-.0217281109144096
484020380,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020381,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020382,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020383,-.1330450787256723,-.0377597554883096,-.1516347583383322,-.0317616644897498,-.0059373095327828
484020384,-.1111587053019321,-.0433941824085196,-.1124909400823526,-.0489319901171257,-.0184663057250418
484020385,-.1010965829482302,-.044432490831241,-.101105195353739,-.0444459916907363,-.0247411996388109
484020386,-.1043161005945876,-.0456626848317683,-.1033445748034865,-.0454142720991513,-.024224035133102
484020387,-.1001875599613413,-.0438489361331449,-.1001275430899113,-.0405019085737877,-.0224493015848566
484020388,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020389,-.1050989539535578,-.0474977971134436,-.1124426689639222,-.0605254151305417,-.0228290279266048
484020390,-.1004201201722026,-.0373047485772986,-.1030772281810641,-.0426912854745751,-.0245366951567121
484020391,-.1013316842727363,-.0444207038381137,-.1013015649514273,-.04471695117536,-.0249960932414979
484020392,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020393,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020394,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020395,-.0922188767872285,-.0307993908390927,-.0976863740943372,-.0428896332159638,-.0246073496673489
484020396,-.1029046839103103,-.0443291924843834,-.1028856822813395,-.0452031206805259,-.0233038166661572
484020397,-.102999459952116,-.0453094663098454,-.1014861714793369,-.0443300103652291,-.0246574697748656
484020398,-.1393739611278306,-.0696721236278108,-.128424253052799,-.0623857761238469,-.0267222685592969
484020399,-.1023833248764277,-.0564751792699099,-.1017003289889544,-.0472912412369624,-.0272969703946728
484020400,-.1051669952139491,-.0404483132529094,-.1031992533535231,-.0425896935048513,-.0230919590662779
484020401,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020402,-.1221827864646912,-.0789754129946232,-.1112110503017902,-.0589769352227449,-.028207172639668
484020403,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020404,-.1019535064697266,-.0314024779945612,-.1013500802218914,-.0370180364698172,-.0250635524280369
484020405,-.091052099254739,-.0537962983380567,-.101474160750513,-.0454555574856386,-.0248922235568898
484020406,-.11858338303864,-.0374601094081299,-.1033975963946432,-.0423224401165498,-.0231528849690221
484020407,-.1242008828558028,-.1199889128329232,-.1092160511761904,-.0538675663992763,-.0340231488225982
484020408,-.0903226742520928,-.0383041221648455,-.0936328400857747,-.0448779343860224,-.0285252255362138
484020409,-.1301364458013268,-.0452202861566775,-.1027560798684135,-.0419787739810999,-.0228483079408761
484020410,-.0954946726560593,-.0486502852290869,-.0998545261099935,-.0453676590695977,-.0235283924266696
484020411,-.1133529916405678,-.0448845084756613,-.1018791308160871,-.0432719814125448,-.0240643899305724
484020412,-.105294962424523,-.0403622802105019,-.1048494203569135,-.0405049119544856,-.0221973620023164
484020413,-.1050956714898348,-.0513111704494804,-.1028589571360499,-.046569975791499,-.0260454954845954
484020414,-.1016515053343028,-.0425142834938015,-.1018798100412823,-.0451561116060475,-.0257732673553619
484020415,-.1249398648869828,-.1224164120856131,-.1180924889631569,-.0979299171740422,-.0815214370959438
484020416,-.0986183118075132,-.0331838423444424,-.1008670646697283,-.040859900705982,-.0235516822795034
484020417,-.1054500629884387,-.0261758523860749,-.1065366501279641,-.0325898390437942,-.0172086075685911
484020418,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020419,-.1204313896596432,-.0452635297551751,-.1111256256699562,-.0447652395814657,-.0194314296822995
484020420,-.1006237813853659,-.0432057904399699,-.0953016739804298,-.0360524640418589,-.0218767432634195
484020421,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020422,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020423,-.1014033299870789,-.0442763872270007,-.1015153836924583,-.044348917726893,-.0245811841923569
484020424,-.1006742864847183,-.0447504536714405,-.1009293047245592,-.0445584381232038,-.0245957949373405
484020425,-.1055169063620269,-.0461273352775606,-.1019716582959518,-.0434921949090494,-.02458250784548
484020426,-.1005256067437585,-.0337004349239578,-.1013808503048495,-.0410577440779889,-.0225703871692531
484020427,-.1013498678803444,-.0442417860031128,-.1027943909866735,-.0440422945684986,-.0246952061133925
484020428,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020429,-.0965461805462837,-.0084004257805645,-.0997486300766468,-.0322946637752466,-.0199768419843167
484020430,-.1001488296315074,-.045285131316632,-.1006770627573133,-.0448262493591756,-.0242311969923321
484020431,-.1013498678803444,-.0442417860031128,-.1013498604297638,-.0442417822778225,-.0250134710222483
484020432,-.101660001109849,-.0464970621360408,-.1013341853395104,-.0456466966425069,-.0250696659386449
484020433,-.1013498678803444,-.0442417860031128,-.1013498604297638,-.0442417822778225,-.0250134710222483
484020434,-.1013498678803444,-.0442417860031128,-.1022124334704131,-.0442879733163863,-.024520939346985
484020435,-.1249714270234108,-.1225431337952614,-.1135679110884666,-.0847424790263176,-.0661792578175664
484020436,-.1052847884129733,-.044841730627013,-.1024500714847818,-.045121262774046,-.0252597586804768
484020437,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020438,-.1047672727145255,-.041182701352227,-.1029778170632199,-.0422807229006139,-.0238639735980541
484020439,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020440,-.1017122669145465,-.0426938598247943,-.1024918535840698,-.0426581990323029,-.0216807258714198
484020441,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020442,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020443,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020444,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020445,-.101149428752251,-.0443926936131902,-.1011079923482612,-.0451302560395561,-.024822500126902
484020446,-.101468874127022,-.0442032938353805,-.1014101742184721,-.0444526581486571,-.0247660360901136
484020447,-.1013498678803444,-.0442417860031128,-.1011221455410123,-.0464818449690938,-.0249315434484743
484020448,-.100281682331115,-.042292670783354,-.099711594870314,-.0414612147724256,-.0245241406664718
484020449,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020450,-.1306060087808874,-.0458083467528922,-.1031828261911869,-.0443399341311306,-.0239668398280628
484020451,-.0986929680220783,-.0449339923798107,-.0994755905121565,-.0448089810088277,-.0235277094179764
484020452,-.1041518556885421,-.0230159708880819,-.1072213579900563,-.0357865927508101,-.0190762484271545
484020453,-.1013380410877289,-.0443580592982471,-.1011046248022467,-.0466541575733572,-.0249252406065352
484020454,-.1059836975764483,-.056969759054482,-.1058349866652861,-.0582512302789837,-.0287156660706387
484020455,-.1249714270234108,-.1225431337952614,-.1249714270234108,-.1225431337952614,-.1046006605029106
484020456,-.1011609645793214,-.0443840106599964,-.1010859881062061,-.0444404734298587,-.0247514015209163
484020457,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020458,-.1017627391265705,-.0462580452003749,-.1072364444844425,-.0649556571188441,-.0459866400342435
484020459,-.106946062296629,-.0561330728232861,-.1013569378410466,-.0446171834046254,-.0254391851995024
484020460,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020461,0,0,-.108254186809063,-.0423161340877414,-.0225286703480378
484020462,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020463,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020464,-.1032851077616215,-.0223837704397738,-.1015635111252777,-.0438503029872663,-.0246303568928852
484020465,-.1025559184054146,-.0447244390761625,-.1026542240870185,-.0447094536630175,-.0252019506824581
484020466,-.1011804464505985,-.0429776700184448,-.1013180535519496,-.0440044238785049,-.0249134070545551
484020467,-.1059004180351622,-.0532172376151721,-.1017693295434583,-.0449898784991092,-.0259047451324932
484020468,-.1027021603658795,-.0443141963332891,-.1018555080518127,-.0442688603070565,-.0247247458173661
484020469,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020470,-.1033477396704257,-.0444982439512387,-.1024350060615689,-.0483309997653123,-.0258989356152597
484020471,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020472,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020473,-.0570747563033365,-.0531717006815597,-.0877334200777113,-.0451771453372203,-.0312899181881221
484020474,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020475,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020476,-.1156199229881167,-.0316882640472613,-.1093313008313999,-.0409221538284328,-.0216457656624698
484020477,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020478,0,0,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020479,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020480,-.1057737835217267,-.043619500710065,-.1020744277229824,-.0432920219855077,-.0240720860962256
484020481,-.1125428842788097,-.0471887400271953,-.1057586151291616,-.0457552133484569,-.0227547338211025
484020482,-.1114882878027856,-.0626715384423733,-.1069279159419239,-.0505771769385319,-.0311574631996336
484020483,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020484,-.1054804464802146,-.063389616087079,-.1054392561782152,-.0481228407006711,-.0256794339220505
484020485,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020486,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020487,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484020488,-.1023068656795658,-.0441588137182407,-.1027850066311657,-.0440724851796404,-.0242655509209726
484020489,-.1131523869698867,-.039834856638663,-.1033526139799506,-.0422527127702779,-.0233531700505409
484020490,-.1112177954055369,-.0944508549291641,-.1023661463987082,-.0477183561306447,-.0288212440209463
484020491,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
