munic,chg_labor_force2,outflow_intermunic2,inflow_intermunic2,inflow_intl_munic2,intl_mig_outflows2,pop90,intl_mig_rt10yr
484014006,-39.8800048828125,9.996973872184753,12.96631908416748,6.651304006576538,44.35065269470215,213.90001,.20734292
484014013,-29.31999206542969,5.269999980926514,21.96718788146973,7.905947208404541,49.9431266784668,179.7,.27792501
484014016,-15.29000091552734,11.4401535987854,6.410000324249268,4.764942944049835,12.58479046821594,117.3,.10728721
484014018,-29.14999389648438,9.156846284866333,22.20349597930908,10.58855390548706,47.79519844055176,212.7,.2247071
484014024,-13.48999786376953,2.480000019073486,5.043885827064514,1.840000033378601,15.59388399124146,94.900002,.16431911
484014033,-17.81000518798828,1.120000004768372,7.084192037582398,3.184417724609375,25.6286153793335,78.700005,.32564947
484014037,-12,4.283731818199158,8.620082139968872,5.649006128311157,20.14535713195801,78.900002,.2553277
484014038,-3.059999465942383,.4630392789840698,1.726435780525208,.6722981929779053,4.625694274902344,16.9,.27370971
484014039,-1758.7001953125,1781.606201171875,841.6975708007813,127.2995567321777,753.5011444091797,7659.7002,.098372146
484014046,-6.610000610351563,3.259999990463257,13.86115407943726,4.181087970733643,19.28224325180054,88.599998,.21763255
484014049,-.4400005340576172,1.2666977327317,2.770129889249802,1.147498697042465,2.25093138217926,29.1,.077351592
484014053,-37.05999755859375,47.62258052825928,24.94712924957275,2.980000019073486,5.694547653198242,424.89999,.013402089
484014057,-1.30000114440918,.6599999666213989,.5399999618530273,.2999999821186066,1.060001134872437,13.400001,.079104558
484014061,-11.40999984741211,1.152603715658188,4.32517945766449,.449999988079071,14.51257514953613,48,.30234531
484014067,100.030029296875,89.61604690551758,173.2150268554688,13.32000064849854,-16.15104866027832,542.79999,-.029755065
484014070,98.18000793457031,53.52604293823242,79.7491340637207,1.650000095367432,-76.53691673278809,159.2,-.48075953
484014079,-8.920001983642578,1.687307327985764,4.975245833396912,.6399999856948853,11.15794086456299,46.400002,.24047285
484014083,-6.360000610351563,6.96366548538208,9.050828337669373,8.381235957145691,11.7783989906311,183.8,.06408269
484014085,-34.96000671386719,5.101145744323731,9.899128675460815,16.81912648677826,51.9271183013916,166.10001,.31262562
484014097,112.8399963378906,14.52094233036041,51.6020770072937,15.45598220825195,-68.36287689208984,274.39999,-.24913585
484014098,128.3599853515625,295.8906936645508,370.5272827148438,42.50067806243897,-44.12272262573242,1444,-.030555902
484014100,-8.799995422363281,6.876875936985016,16.36485862731934,3.149553894996643,18.52753162384033,114.5,.1618125
484014101,383.8699951171875,85.4205322265625,355.6263046264648,19.13529920578003,-113.3389205932617,711.40002,-.15931813
484014114,-8.630001068115234,5.473509311676025,5.220231771469116,3.116807103157044,10.22353076934815,60.100002,.17010866
484014120,241.48974609375,596.0446166992188,1067.532073974609,105.7287788391113,271.6064987182617,3341.9001,.081273071
484014121,-22.13999938964844,3.28000020980835,13.39936399459839,.6000000238418579,29.96936225891113,112.8,.26568583
484014124,7.75,6.827648162841797,22.80319404602051,2.72000002861023,6.725546360015869,156.3,.043029726
484015001,-1.670013427734375,5.199999809265137,15.58323907852173,.5899999737739563,4.583252668380737,168.8,.02715197
484015005,-13.77999877929688,63.46290493011475,24.63448333740234,.2800000011920929,-40.42842167615891,332.39999,-.12162582
484015011,-1313.4697265625,3600.270874023438,3653.29638671875,93.64870071411133,1051.523956298828,17302.5,.060772948
484015023,10.87999725341797,4.710000038146973,17.26262044906616,.0899999961256981,-1.277376800775528,103.8,-.012306134
484015024,773.1201171875,324.5501976013184,2010.428588867188,8.029999732971191,852.1382827758789,3195.2,.26669326
484015025,594.2099609375,135.1310939788818,703.4615173339844,3.880000114440918,-62.54953765869141,1230.7001,-.050824355
484015031,-7.830001831054688,3.799999952316284,2.701882004737854,.0199999995529652,2.451883792877197,77.800003,.031515215
484015044,14.84999847412109,2.209229350090027,13.89033269882202,.119999997317791,-4.298895239830017,37.900002,-.11342731
484015052,71.1500244140625,111.6360015869141,300.7618637084961,15.92175436019898,119.4575910568237,683.29999,.17482452
484015055,-636.18994140625,1161.111907958984,577.6761474609375,11.34000015258789,-24.31582641601563,3821.3,-.006363234
484015057,120.260009765625,50.7660608291626,190.5236663818359,1.590000033378601,-.3724040985107422,837.29999,-.00044476782
484015061,-11.11000061035156,3.75,6.543318748474121,.0599999986588955,9.933319091796875,91.5,.10856087
484015064,6.860000610351563,3.350000143051148,10.87977147102356,.320000022649765,-4.230229139328003,165.60001,-.025544861
484015071,-68.46002197265625,61.85159492492676,7.874986410140991,.0099999997764826,-11.80658721923828,497.70001,-.023722297
484015072,9.669998168945313,3.429999828338623,5.005140542984009,.0499999970197678,-9.524857521057129,57,-.16710277
484015073,18.60000610351563,11.53999996185303,73.79558181762695,.5100000500679016,39.68557739257813,178,.22295268
484015077,-11.73000335693359,3.64024829864502,4.57504403591156,1.282958477735519,11.0977578163147,84.400002,.13149002
484015078,45.33001708984375,50.56232357025147,182.7163848876953,.3499999940395355,71.92404434084892,565.29999,.12723164
484015091,2.360000610351563,1.379999995231628,4.540788054466248,.793949231505394,-.1752632856369019,52.5,-.0033383484
484015092,6.860000610351563,.9700000286102295,9.226146936416626,0,-.3138536214828491,87.300003,-.0035951158
484015096,7.999984741210938,8.931011199951172,27.98380374908447,3.11859230697155,8.541399955749512,183.40001,.046572518
484015098,-.6500091552734375,7.389999866485596,17.34416723251343,.1400000005960465,6.624176263809204,152.60001,.043408755
484015100,138.550048828125,391.669189453125,492.2935180664063,16.20605611801148,-85.69966316223145,2234,-.038361531
484015101,-.3100013732910156,.5699999928474426,7.263738870620728,1.298459112644196,7.322199583053589,38.400002,.19068228
484015107,-25.91999816894531,7.26037323474884,17.30646800994873,.0600000023841858,23.68609285354614,210.5,.112523
484015108,16.40999603271484,2.920000076293945,14.00861501693726,0,-8.341380953788757,121.7,-.068540514
484015111,17.07998657226563,29.77817058563232,19.21999931335449,.4799999892711639,-39.36815810203552,362.60001,-.10857186
484015113,16.219970703125,134.9950485229492,147.0300464630127,1.059999942779541,-10.66497308015823,314.80002,-.033878565
484016001,-2.329999923706055,1.519999980926514,2.526888370513916,.320000022649765,2.706888318061829,30.300001,.089336246
484016004,-91.3900146484375,35.73886489868164,32.19602775573731,14.24794483184815,94.85512542724609,443.70001,.21378212
484016008,-15.28999710083008,3.604232132434845,2.974411249160767,1.356847882270813,13.71702384948731,70.099998,.19567795
484016018,-3.290000915527344,.6200000047683716,1.872204571962357,.3799999952316284,4.192205429077148,29.6,.14162856
484016019,-9.479999542236328,.699999988079071,1.990000009536743,4.053889989852905,12.76388931274414,73,.1748478
484016031,-4.229999542236328,.7007394134998322,5.753137230873108,1.857243716716766,9.979640960693359,41.299999,.2416378
484016032,-13.04000091552734,4.17725145816803,8.655803203582764,2.331034600734711,17.74958753585815,65.400002,.27140042
484016041,-10.79000091552734,.5600000023841858,3.643922209739685,1.529999971389771,13.86392307281494,53.799999,.25769374
484016042,7.539993286132813,6.070229291915894,42.31696510314941,15.01798224449158,38.16472387313843,163.90001,.2328537
484016044,-28.72000122070313,4.781154990196228,10.7658486366272,4.655556082725525,34.72025108337402,187.2,.18547143
484016045,-2.049999237060547,1.419257521629334,3.904739141464233,1.604843378067017,5.410324335098267,34.799999,.15546909
484016046,-4.680000305175781,.6014420241117477,8.118318676948547,4.927143275737763,15.82401967048645,52.5,.3014099
484016049,-27.77999877929688,8.398849606513977,15.46864318847656,1.730000019073486,30.46979141235352,214.7,.14191799
484016050,-58.1300048828125,100.5525665283203,132.2639465332031,4.940000057220459,80.6813850402832,592.40002,.1361941
484016051,-120.41015625,263.0237426757813,380.8682556152344,42.02413940429688,228.7388153076172,2247.8,.10176119
484016052,-16.03000068664551,2.508898198604584,1.192586362361908,4.240569114685059,18.14425754547119,46.5,.3901991
