year,munic,intl_migrants,pop,intl_mig_rt_partialhh,chg_intl_mig_rt_partialhh
2000,484014028,2.279999941587448,24.25999945774674,.093981862,
2000,484014029,11.14999996870756,175.3899990282953,.063572608,
2000,484014030,10.3699999190867,432.280001308769,.023989081,
2000,484014031,1.569999976083636,39.1099992506206,.040143184,
2000,484014032,1.829999959096313,55.19999876618385,.033152174,
1995,484014033,33.36000061035156,925.3800020217896,.036050055,
2000,484014033,17.76000009477139,210.0000004209578,.084571429,.048521373
2000,484014034,2.039999956265092,20.87999953329563,.097701147,
2000,484014035,22.18999985978007,463.4299980495125,.047882095,
2000,484014036,5.309999966993928,173.1000025961548,.030675909,
1995,484014037,157.0900030136108,1191.269995212555,.13186768,
2000,484014037,10.53999985381961,216.1599975787103,.048760176,-.083107501
1995,484014038,36.95999932289124,359.5900005102158,.10278372,
2000,484014038,4.339999940246344,47.63999946601689,.091099918,-.011683807
1995,484014039,232.399998664856,17378.49000692368,.013372853,
2000,484014039,272.3899999670684,16424.99998915568,.016583866,.0032110121
2000,484014040,2.039999959990382,86.60999835282564,.023553861,
2000,484014041,7.129999874159694,62.69999909214675,.11371611,
2000,484014042,7.879999920725822,90.60999928601086,.08696612,
2000,484014043,8.039999876171351,227.1599966790527,.035393555,
2000,484014044,6.509999876841903,217.329996470362,.029954446,
2000,484014045,17.39999987743795,194.7899991068989,.08932697,
1995,484014046,76.40999960899353,743.270001411438,.10280248,
2000,484014046,21.24999977648258,280.0299980528653,.07588473,-.026917748
2000,484014047,8.239999912679195,208.6699977722019,.039488189,
2000,484014048,10.56999982707202,197.5199981592596,.053513568,
1995,484014049,112.1300005912781,945.8900094032288,.11854444,
2000,484014049,3.22999994084239,102.489998973906,.03151527,-.087029167
2000,484014050,10.63999989628792,355.2099972143769,.029954111,
2000,484014051,4.490000028163195,117.5999998822808,.038180273,
2000,484014052,1.879999971017242,58.36999904736877,.032208327,
1995,484014053,32.47999954223633,1227.679998159409,.026456404,
2000,484014053,71.0399990323931,1275.799986699596,.055682708,.029226303
2000,484014054,5.809999909251928,60.04999935813248,.096752703,
2000,484014055,6.079999927431345,181.5299978107214,.033493087,
2000,484014056,1.079999975860119,27.66999938152731,.039031442,
1995,484014057,72.87000060081482,795.2200050354004,.091635019,
2000,484014057,2.519999954849482,37.98999948985875,.066333242,-.025301777
2000,484014058,5.460000053048134,137.3300002943724,.039758246,
2000,484014059,7.199999917298555,110.8399987798184,.064958498,
2000,484014060,5.489999925717711,69.58999950625002,.078890644,
1995,484014061,10.18000030517578,1120.290009260178,.009086933,
2000,484014061,4.569999909028411,147.2199971508235,.031041978,.021955045
2000,484014062,2.47999994084239,38.83999913185835,.063851699,
2000,484014063,24.46999988146126,840.2699910011143,.029121593,
2000,484014064,14.38000003993511,272.1299987528473,.052842394,
2000,484014065,10.61999992094934,141.0999983400106,.075265773,
2000,484014066,7.789999928325415,406.6599974762648,.019156052,
1995,484014067,46.53000020980835,1212.499996185303,.038375258,
2000,484014067,21.37999986484647,1832.789987787604,.011665275,-.026709983
2000,484014068,5.529999908059835,123.2599976826459,.044864513,
2000,484014069,11.54999981820583,114.9799984078854,.10045225,
1995,484014070,1.639999985694885,161.4399996269494,.010158572,
2000,484014070,9.349999975413084,842.4999995157123,.011097923,.00093935058
2000,484014071,1.769999962300062,43.10999931767583,.041057758,
2000,484014072,4.209999963641167,63.36999937705696,.066435225,
2000,484014073,22.14999998919666,548.4399959985167,.04038728,
2000,484014074,11.12999986112118,147.2399976607412,.075590871,
2000,484014075,1.349999962374568,34.85999922081828,.038726334,
2000,484014076,.3599999900907278,38.81999913230538,.00927357,
2000,484014077,23.98999990150333,272.0299988444895,.088188805,
2000,484014078,18.47999978624284,275.1899969466031,.067153603,
1995,484014079,29.14999961853027,1081.719995975494,.026947824,
2000,484014079,4.189999982714653,126.4999983143061,.033122528,.0061747041
2000,484014080,3.999999906867743,65.6799985319376,.06090134,
2000,484014081,3.149999929592013,42.01999906077981,.0749643,
2000,484014082,5.900000048801303,309.4800012372434,.019064236,
1995,484014083,94.2999963760376,1030.91999578476,.091471694,
2000,484014083,22.53999983146787,535.0099983662367,.042130053,-.049341641
2000,484014084,2.070000011473894,138.4700001738966,.014949086,
1995,484014085,68.60000133514404,833.4600033760071,.082307488,
2000,484014085,18.24999998137355,400.4200007822365,.045577142,-.036730345
2000,484014086,5.540000002831221,152.8600003775209,.036242314,
2000,484014087,7.560000088065863,180.2799999602139,.04193477,
2000,484014088,6.409999944269657,160.579999320209,.039917797,
2000,484014089,2.009999947622418,31.72999929077923,.063346989,
2000,484014090,3.739999987185001,71.32999961264432,.052432358,
2000,484014091,21.69000000320375,378.9999987799674,.057229552,
2000,484014092,9.299999717622995,117.6599975451827,.079041302,
2000,484014093,50.12000023759902,1185.420003175736,.042280372,
2000,484014094,8.58999995328486,354.1699983645231,.02425389,
2000,484014095,8.589999902993441,83.32999906502664,.10308412,
2000,484014096,13.45000009983778,197.050001712516,.068256788,
1995,484014097,89.39999738335609,2772.350006802008,.032247011,
2000,484014097,26.8900002092123,1227.150004355237,.021912562,-.010334449
1995,484014098,94.49999523162842,3496.640015125275,.027025944,
2000,484014098,59.27000013366342,4747.659995872527,.012484045,-.014541899
2000,484014099,7.180000057443976,92.84000034444034,.077337354,
1995,484014100,46.53000068664551,1037.079992055893,.044866357,
2000,484014100,14.67000023461878,340.060007121414,.043139447,-.0017269105
1995,484014101,44.97000014781952,3238.0400005579,.013888031,
2000,484014101,46.33000004664064,3299.870009761304,.014039947,.00015191548
2000,484014102,5.169999910518527,59.02999937161803,.087582588,
2000,484014103,2.019999995827675,73.2499996367842,.027576791,
2000,484014104,5.619999887421727,49.6699990965426,.11314677,
2000,484014105,11.93999977968633,199.4399961605668,.059867628,
2000,484014106,2.56999996304512,40.07999931648374,.064121753,
2000,484014107,3.439999915659428,61.70999862067401,.055744611,
2000,484014108,3.120000036433339,331.2800022345036,.0094180154,
2000,484014109,9.859999964013696,156.3199984859675,.063075744,
2000,484014110,11.35000007599592,139.5200009699911,.081350341,
2000,484014111,3.15999997779727,59.3399995174259,.053252444,
2000,484014112,7.259999994188547,57.46999957039952,.12632678,
2000,484014113,7.979999884963036,136.6899976506829,.058380276,
1995,484014114,82.56000137329102,624.2399985790253,.13225682,
2000,484014114,17.36999992094934,156.8799992706627,.11072157,-.021535248
2000,484014115,6.069999985396862,59.1399994622916,.10263781,
2000,484014116,6.109999986365438,153.8299999330193,.039719172,
2000,484014117,2.819999964907765,44.00999980419874,.064076349,
2000,484014118,14.17999979108572,236.9799975082278,.059836272,
2000,484014119,15.22999983839691,257.4099975507706,.059166312,
1995,484014120,107.1400005817413,8031.029995815828,.013340754,
2000,484014120,161.8800003156066,9977.090017771348,.016225172,.0028844178
1995,484014121,41.90999937057495,891.5300045013428,.047009073,
2000,484014121,11.14000011980534,289.1900009419769,.038521387,-.0084876865
2000,484014122,2.459999967366457,65.34999894723296,.037643459,
2000,484014123,6.239999977871776,154.6199997570366,.040357005,
1995,484014124,7.880000114440918,387.1700022220612,.020352816,
2000,484014124,15.90999973379076,533.4199928492308,.029826403,.0094735865
1995,484015001,0,1504.109990596771,0,
2000,484015001,13.9999995585531,583.269984614104,.024002606,.024002606
2000,484015002,5.059999896213412,605.4999961163849,.0083567295,
2000,484015003,2.839999973773956,388.2599949613214,.0073146862,
2000,484015004,8.129999838769436,155.7499978784472,.052199036,
1995,484015005,0,957.0699896812439,0,
2000,484015005,2.010000003501773,1088.329997157678,.0018468663,.0018468663
2000,484015006,1.369999974966049,87.76999968476594,.015608978,
2000,484015007,1.310000011697412,210.400004407391,.0062262355,
2000,484015008,17.2199999820441,301.1500002294779,.057180807,
2000,484015009,1.550000004470348,451.9200031775981,.0034298105,
2000,484015010,2.429999968037009,237.2100004404783,.010244087,
1995,484015011,745.2000021934509,34931.46996355057,.021333199,
2000,484015011,469.5499993078411,42844.4299967587,.010959418,-.010373781
2000,484015012,1.23999996855855,81.33999818190932,.015244652,
2000,484015013,44.58000021986663,4669.350034855306,.0095473677,
2000,484015014,5.220000050961971,765.6000104378909,.0068181818,
2000,484015015,2.28000003285706,259.2999987713993,.0087929042,
2000,484015016,1.259999990463257,204.6300003025681,.006157455,
2000,484015017,.7099999953061342,59.34999937005341,.011962932,
2000,484015018,.9199999887496233,351.4800006039441,.0026175031,
2000,484015019,1.149999979883432,286.93999738805,.0040078065,
2000,484015020,19.02000004053116,2521.549998356029,.0075429794,
2000,484015021,28.86999959871173,350.2599970959127,.082424484,
2000,484015022,.51999999769032,101.3799987100065,.0051292167,
1995,484015023,3.72000002861023,852.9500013589859,.0043613343,
2000,484015023,.2999999988824129,352.8899991344661,.0008501233,-.0035112109
1995,484015024,116.8700006008148,14636.08002918959,.007985062,
2000,484015024,92.26999980211258,10227.38998372294,.0090218522,.0010367902
1995,484015025,0,6128.96999835968,0,
2000,484015025,55.34000019356608,5425.520016772673,.010199944,.010199944
2000,484015026,.2400000020861626,226.2599997781217,.0010607266,
2000,484015027,.1399999968707562,56.90999872796238,.0024600246,
2000,484015028,.6299999877810478,195.609996991232,.0032206941,
2000,484015029,11.23999991826713,772.5999960657209,.014548278,
2000,484015030,.1400000005960465,178.9800003413111,.00078221032,
1995,484015031,0,2155.050006389618,0,
2000,484015031,1.259999971836805,279.3999988567084,.0045096637,.0045096637
2000,484015032,.2799999937415123,78.79999823868275,.0035532995,
2000,484015033,1.220000013709068,373.5700045861304,.0032657869,
2000,484015034,2.419999988749623,333.0799995884299,.0072655217,
2000,484015035,14.479999916628,1931.639996251091,.007496221,
2000,484015036,.239999994635582,81.60999817587435,.0029408161,
2000,484015037,23.03999986127019,2928.409980498254,.0078677507,
2000,484015038,12.49999985098839,304.229998793453,.041087333,
2000,484015039,1.939999960362911,64.20999889262021,.030213362,
2000,484015040,3.630000060424209,1154.020011590794,.0031455262,
2000,484015041,.7500000149011612,191.9599995817989,.003907064,
2000,484015042,2.519999967887998,316.0799990240485,.0079726651,
2000,484015043,3.669999998062849,679.5799991711974,.0054003946,
1995,484015044,39,2254.770009994507,.017296664,
2000,484015044,.30999999307096,150.7599978130311,.0020562483,-.015240416
2000,484015045,1.490000009536743,565.6600013263524,.0026340911,
2000,484015046,3.399999994784594,519.5699967630208,.0065438729,
2000,484015047,2.439999947324395,107.2299980875105,.022754826,
2000,484015048,.5199999921023846,188.9899976961315,.0027514682,
2000,484015049,3.350000055506825,996.5099992081523,.0033617325,
2000,484015050,8.18999987654388,217.5199972316623,.03765171,
2000,484015051,2.30000001937151,377.2900014799088,.0060961065,
1995,484015052,9.479999542236328,920.9199906587601,.010294054,
2000,484015052,6.849999986588955,1942.5700017903,.0035262564,-.0067677973
2000,484015053,.4899999890476465,91.67999795079231,.0053446773,
2000,484015054,1.780000040307641,268.4900018684566,.0066296696,
1995,484015055,99.88999748229981,8152.139999389648,.012253224,
2000,484015055,92.52000061050057,8553.670044770464,.01081641,-.0014368137
2000,484015056,.3699999935925007,197.5499977841973,.0018729436,
1995,484015057,71.13000202178955,6362.48005092144,.011179603,
2000,484015057,26.57999989017844,2693.910005105659,.0098666996,-.0013129031
2000,484015058,.359999991953373,74.47999856993556,.0048335125,
2000,484015059,.8500000014901161,496.1399987861514,.0017132261,
2000,484015060,8.890000255778432,259.3900057878345,.034272715,
1995,484015061,6.75,1776.840003490448,.003798879,
2000,484015061,1.029999993741512,302.9500005505979,.0033999009,-.00039897813
2000,484015062,2.3999999538064,289.0299957916141,.0083036367,
2000,484015063,2.279999947175384,52.08999883569777,.043770399,
1995,484015064,0,3293.699992656708,0,
2000,484015064,.8100000023841858,575.04999720864,.0014085731,.0014085731
2000,484015065,2.439999960362911,235.3299982044846,.010368419,
2000,484015066,.0699999984353781,34.51999922841787,.0020278099,
2000,484015067,24.88999986834824,2129.799991000444,.011686543,
2000,484015068,1.719999965280294,110.5499978028238,.015558571,
2000,484015069,.119999997317791,89.20999800600112,.0013451406,
2000,484015070,.2299999948590994,103.0599991735071,.0022317097,
1995,484015071,0,1587.619994997978,0,
2000,484015071,8.349999936297536,1773.25998255983,.0047088414,.0047088414
1995,484015072,0,3512.199991226196,0,
2000,484015072,2.020000042393804,196.9600022770464,.01025589,.01025589
1995,484015073,0,1032.080004215241,0,
2000,484015073,1.09000001847744,596.0100042000413,.0018288284,.0018288284
2000,484015074,1.85999995470047,54.94999877177179,.033848953,
2000,484015075,2.02999996393919,85.66999907046557,.023695575,
2000,484015076,3.179999947547913,99.55999883078039,.031940538,
1995,484015077,17.33000028133392,492.2199990153313,.035207834,
2000,484015077,7.160000022500753,273.8899990320206,.026141882,-.0090659522
1995,484015078,35.41999816894531,7807.020010471344,.0045369421,
2000,484015078,17.36999991163611,1723.88999530673,.010076049,.0055391067
2000,484015079,41.76999991200864,949.1400053724647,.044008259,
2000,484015080,.219999996945262,88.03999856300652,.0024988642,
2000,484015081,1.340000025928021,292.2400026917458,.0045852726,
2000,484015082,11.37000007368624,618.8500004094094,.018372789,
2000,484015083,12.15999999456108,309.7700046189129,.03925493,
2000,484015084,.3499999903142452,691.8699988592416,.00050587539,
2000,484015085,18.19999972730875,767.0799932088703,.023726339,
2000,484015086,.3099999949336052,84.56999880261719,.0036656025,
2000,484015087,9.429999964311719,649.9099973384291,.014509701,
2000,484015088,3.929999994114041,664.2399994637817,.0059165363,
2000,484015089,1.510000020265579,444.74000024423,.0033952422,
2000,484015090,2.029999973252416,226.8699991088361,.0089478558,
1995,484015091,0,172.6000001430512,0,
2000,484015091,1.579999979585409,168.6999981254339,.0093657384,.0093657384
1995,484015092,20.81999969482422,1142.080006301403,.018229896,
2000,484015092,.360000004991889,280.3900018315762,.001283926,-.016945969
2000,484015093,7.270000081509352,163.3400000296533,.044508386,
2000,484015094,.2699999939650297,39.97999910637736,.0067533767,
2000,484015095,1.399999964982271,187.3399969898164,.0074730436,
1995,484015096,11.81999969482422,2848.660021781921,.0041493191,
2000,484015096,3.179999953135848,579.3099912256002,.0054892888,.0013399697
2000,484015097,2.379999922588468,145.0499956291169,.016408134,
1995,484015098,0,2098.400007724762,0,
2000,484015098,1.960000017657876,424.4499987922609,.0046177409,.0046177409
2000,484015099,22.93999999947846,360.2300001922995,.063681535,
1995,484015100,23.05999946594238,4702.610009670258,.0049036597,
2000,484015100,36.46000005304813,6647.300011241809,.0054849335,.00058127381
1995,484015101,96.49999618530273,1641.829988956451,.058775876,
2000,484015101,5.279999857768416,114.8299977183342,.045981016,-.01279486
2000,484015102,8.319999989122152,933.5399915780872,.0089123128,
2000,484015103,6.51999993994832,571.5699958652258,.011407177,
2000,484015104,1.819999977946281,399.6999971158803,.0045534149,
2000,484015105,3.009999945759773,379.049996893853,.0079409052,
2000,484015106,19.88000003807247,507.5499984752387,.039168555,
1995,484015107,7.709999799728394,2697.770002603531,.0028579158,
2000,484015107,2.349999954923987,738.4499822966754,.0031823413,.00032442552
1995,484015108,0,1036.199988365173,0,
2000,484015108,2.940000027418137,412.6600017827004,.0071245092,.0071245092
2000,484015109,1.299999969080091,37.27999916672707,.034871243,
2000,484015110,7.909999825060368,160.899996958673,.049160969,
1995,484015111,3.700000047683716,1188.939999818802,.0031120158,
2000,484015111,5.429999923333526,1212.029987409711,.0044800872,.0013680714
2000,484015112,6.359999854117632,153.599997382611,.041406251,
1995,484015113,0,773.5200090408325,0,
2000,484015113,7.050000058487058,996.0200011450797,.0070781712,.0070781712
1995,484016001,16.53999972343445,402.0500012636185,.041139159,
2000,484016001,2.790000032633543,99.48000080697238,.028045839,-.013093321
2000,484016002,5.860000029206276,195.0099994316697,.030049741,
2000,484016003,13.28999987617135,194.8999980930239,.068188816,
1995,484016004,89.10999965667725,1149.949999809265,.077490322,
2000,484016004,109.66000071913,1130.90000243485,.096967019,.019476697
2000,484016005,1.3299999833107,101.5199987441301,.013100867,
2000,484016006,46.55999995954335,1170.849999286234,.039765984,
2000,484016007,1.499999962747097,27.75999937951565,.054034583,
1995,484016008,58.60999917984009,801.7900066375732,.073098943,
2000,484016008,2.730000037699938,214.4900017604232,.012727866,-.060371079
2000,484016009,12.09000024944544,302.1600072011352,.040011913,
2000,484016010,7.030000051483512,233.0199997182936,.030169085,
2000,484016011,4.039999932050705,95.67999869771302,.042224079,
2000,484016012,15.27000003121793,380.2100002001971,.040162016,
2000,484016013,10.14999984204769,104.4399981033057,.097184986,
2000,484016014,7.679999891668558,138.8999986462295,.055291578,
2000,484016015,5.729999996721745,213.2800009120256,.026866091,
2000,484016016,21.53000025264919,232.4800014328212,.092610121,
2000,484016017,11.45999998785555,458.8000016659498,.024978204,
1995,484016018,41.39999866485596,1050.280000925064,.03941806,
2000,484016018,9.079999729990959,91.32999754697084,.099419683,.060001623
1995,484016019,99.05999851226807,1173.590002775192,.084407672,
2000,484016019,17.47999963723123,210.8299988619983,.082910404,-.0014972687
2000,484016020,18.51999999955297,262.5600002668798,.070536256,
2000,484016021,4.759999934583902,108.7999995425344,.043749999,
2000,484016022,9.519999856129289,173.8699970599264,.054753553,
2000,484016023,7.809999959543347,107.7700000312179,.072469145,
2000,484016024,4.550000047311187,161.9600016605109,.028093357,
2000,484016025,5.909999996423721,305.1400006450713,.019368159,
2000,484016026,4.249999890103936,66.57999851182103,.063832983,
2000,484016027,8.499999875202775,74.23999900184572,.11449353,
2000,484016028,11.71999987028539,70.3499993160367,.16659559,
2000,484016029,8.309999918565154,147.1599987652153,.05646915,
2000,484016030,13.90999978035688,149.5599977243692,.093006149,
1995,484016031,125.7099993228912,1583.829996109009,.079370894,
2000,484016031,8.270000040531158,130.5300004705787,.063357085,-.016013809
1995,484016032,32.29999935626984,393.99000197649,.081981771,
2000,484016032,3.129999985918403,199.3899993766099,.015697878,-.066283897
2000,484016033,54.96000045351684,1060.110007487238,.051843677,
2000,484016034,10.97999995574355,341.0599981434643,.03219375,
2000,484016035,10.59999995492399,117.6199987288564,.090120725,
2000,484016036,9.479999788105488,101.4199979379773,.093472689,
2000,484016037,23.90000000596046,453.1299971267581,.052744247,
2000,484016038,4.489999935030937,68.1499991286546,.065884076,
2000,484016039,9.080000104382634,163.1700003165752,.055647485,
2000,484016040,13.39000005461276,133.0799990352243,.10061617,
1995,484016041,26.87999939918518,1077.570014476776,.024945015,
2000,484016041,6.39999988861382,143.7699976339936,.044515546,.019570531
1995,484016042,28.43999862670898,485.4100008010864,.058589645,
2000,484016042,13.21000007167459,536.8400025498122,.02460696,-.033982687
2000,484016043,12.14999980852008,143.7899983581156,.084498227,
1995,484016044,16.14000034332275,1024.489995837212,.01575418,
2000,484016044,26.80999980680645,475.76999460347,.056350756,.040596575
1995,484016045,36.38000106811523,964.1199977397919,.037733894,
2000,484016045,10.20999983511865,116.1199986375868,.087926283,.05019239
1995,484016046,152.0099925994873,1633.490007400513,.093058415,
2000,484016046,10.1599998511374,184.3999970145524,.055097613,-.037960801
2000,484016047,3.709999913349748,51.30999885313213,.07230559,
2000,484016048,11.81999973021448,165.5799966678023,.071385436,
1995,484016049,19.35999965667725,868.8599970340729,.02228207,
2000,484016049,21.89999992959201,688.7700002677739,.031795811,.0095137414
1995,484016050,120.909997344017,1447.799987018108,.083512917,
2000,484016050,45.11999997869134,1697.830005131662,.026575098,-.056937821
1995,484016051,147.74000030756,5654.729989022017,.0261268,
2000,484016051,134.1400001682341,6157.899997888133,.0217834,-.0043433998
1995,484016052,122.6299953460693,657.9600093364716,.1863791,
2000,484016052,11.35999999940395,108.9999997932464,.10422018,-.082158923
2000,484016053,16.6300000268966,428.5199983566999,.038807992,
1995,484016054,9.239999771118164,295.2800006866455,.03129233,
2000,484016054,8.159999866038561,232.2999990470707,.035126992,.0038346611
2000,484016055,2.979999929666519,86.44999806769192,.034470793,
2000,484016056,6.739999916404486,150.4899974633008,.044787031,
2000,484016057,2.939999990165234,87.96999880671501,.033420485,
2000,484016058,2.639999954029918,96.77999909408391,.027278364,
1995,484016059,9.840000152587891,2026.049998521805,.0048567411,
2000,484016059,2.669999945908785,187.9399988297373,.014206662,.0093499208
2000,484016060,14.77999984100461,195.8199986666441,.075477481,
2000,484016061,9.679999776184559,185.0399970375001,.052313015,
2000,484016062,11.26999991759658,233.8899988699704,.048185043,
2000,484016063,15.64000002667308,309.8299995549023,.050479297,
2000,484016064,15.29999976791441,775.7699941955507,.019722341,
1995,484016065,128.7499973773956,712.7100019454956,.18064851,
2000,484016065,19.85000040754676,200.5800044778734,.098963007,-.081685498
2000,484016066,6.699999928474426,203.2599988747388,.032962706,
2000,484016067,42.81999966129661,846.0099903475493,.050614059,
2000,484016068,8.02999996766448,156.1800001952797,.051415034,
2000,484016069,13.53999969176948,134.7599977068603,.10047492,
2000,484016070,11.56999992765486,238.4100008103997,.048529845,
2000,484016071,5.439999936148524,98.84999898634851,.055032879,
1995,484016072,24.05999994277954,672.6599996089935,.035768442,
2000,484016072,28.19000022113323,566.3200027197599,.049777512,.01400907
2000,484016073,24.2099998164922,607.9999964721501,.03981908,
1995,484016074,37.29999899864197,808.680002450943,.046124548,
2000,484016074,11.18000002019107,195.1000008694828,.057303946,.011179399
2000,484016075,7.999999819323421,136.1699974238873,.058750093,
2000,484016076,20.14000000059605,381.9599982146174,.052728035,
2000,484016077,4.139999892562628,171.6399954874069,.024120253,
2000,484016078,7.129999835044146,90.3099979814142,.078950286,
1995,484016079,25.61999917030335,535.1400020122528,.047875322,
2000,484016079,23.32999979332089,585.5499972775579,.039842881,-.0080324411
2000,484016080,15.37000029906631,254.470004638657,.060400046,
2000,484016081,11.85999985225499,261.2099959664047,.04540408,
1995,484016082,20.36000061035156,693.8199999332428,.029344788,
2000,484016082,16.82999982312322,326.1299987398088,.051605187,.0222604
2000,484016083,8.019999954849482,143.3600001893938,.055943079,
2000,484016084,8.729999896138907,132.9399983491749,.065668724,
2000,484016085,23.67000023461878,392.5500026941299,.060298052,
2000,484016086,9.249999871477485,240.2899971529841,.038495153,
2000,484016087,3.359999971464276,116.5699994880706,.028823882,
2000,484016088,9.57999980635941,127.9699992053211,.074861296,
2000,484016089,8.250000096857548,163.5500012692064,.050443288,
1995,484016090,0,447.9999990463257,0,
2000,484016090,4.749999895691872,252.5899986531586,.018805178,.018805178
1995,484016091,40.89000010490418,230.3799973130226,.17748937,
2000,484016091,8.549999775364995,88.51999802142382,.096588343,-.080901027
1995,484016092,30.24000000953674,388.8499953746796,.077767774,
2000,484016092,4.250000014901161,112.7900002021343,.037680645,-.04008713
2000,484016093,3.059999929741025,100.6999977491796,.03038729,
1995,484016094,40.57999968528748,718.8799886703491,.056448922,
2000,484016094,17.9499996136874,355.6099935453385,.050476644,-.0059722774
2000,484016095,10.79999994114041,239.4799977466464,.045097712,
2000,484016096,11.57000011950731,180.0800011176616,.064249225,
2000,484016097,2.559999961405993,124.159997202456,.020618556,
2000,484016098,4.409999882802367,110.2099975366145,.040014517,
1995,484016099,70.9399985074997,2134.480008840561,.033235259,
2000,484016099,74.22999978065491,2626.23000510782,.02826485,-.004970409
2000,484016100,12.50999984331429,225.0399979073554,.055590115,
1995,484016101,112.459997177124,2139.280018806458,.052569088,
2000,484016101,20.18000030890107,204.9700018819422,.098453432,.045884345
2000,484016102,7.230000061914325,176.0100006368011,.041077211,
2000,484016103,10.7100000679493,266.0700019523501,.040252566,
2000,484016104,22.1899999473244,695.4199983645231,.031908773,
1995,484016105,61.68000030517578,2667.870005607605,.023119567,
2000,484016105,48.94000002928078,1600.750001240522,.030573169,.0074536018
2000,484016106,6.119999827817082,40.82999908737838,.14988978,
2000,484016107,50.93999915011227,486.9599937666208,.10460818,
2000,484016108,2.849999982863665,128.4599988646805,.022185894,
1995,484016109,73.27000045776367,3661.920016169548,.020008629,
2000,484016109,34.85000046528876,1377.13001502119,.025306253,.0052976236
1995,484017001,16.71999979019165,386.6900000572205,.04323877,
2000,484017001,10.48999992571771,164.3399988431484,.063831083,.020592313
1995,484017002,3.75,236.2900004386902,.015870329,
2000,484017002,4.28000002913177,146.8400021176785,.029147372,.013277043
2000,484017003,15.68000019900501,303.3200014885515,.051694579,
1995,484017004,13.549999833107,562.3800023794174,.024094028,
2000,484017004,34.80000002495945,688.4600004293025,.0505476,.026453571
2000,484017005,8.979999955743551,93.5099995918572,.096032508,
1995,484017006,35.26999998092651,1498.299992825836,.023540013,
2000,484017006,41.3599998857826,1524.499998100102,.027130207,.0035901945
1995,484017007,39.60999977588654,2140.069996714592,.01850874,
2000,484017007,68.11999991163611,3349.9000159055,.020334935,.001826195
1995,484017008,5.190000057220459,329.8599999547005,.015733948,
2000,484017008,15.60999998264015,574.0799970384687,.027191332,.011457384
1995,484017009,0,271.1400023698807,0,
2000,484017009,.0199999995529652,151.7799981702119,.00013176966,.00013176966
2000,484017010,6.149999886751175,137.1599987782538,.044838145,
1995,484017011,67.76000088453293,2261.060010135174,.029968245,
2000,484017011,45.29999977722764,1703.990001767874,.026584662,-.0033835825
1995,484017012,13.39999985694885,336.7900013327599,.039787404,
2000,484017012,24.37999983504415,528.2599960304797,.046151515,.0063641109
2000,484017013,4.150000048801303,134.9800007361919,.030745296,
1995,484017014,8.720000267028809,194.829998254776,.044756968,
2000,484017014,6.089999943971634,88.19999921135604,.069047622,.024290655
1995,484017015,2.200000047683716,189.3500013947487,.011618696,
2000,484017015,6.389999929815531,233.3399995565414,.027384931,.015766235
1995,484017016,1.429999947547913,329.4899995326996,.0043400405,
2000,484017016,5.469999900087714,150.9399967268109,.036239564,.031899523
1995,484017017,34.63000071048737,626.7600007653236,.05525241,
2000,484017017,10.5400002207607,540.3000049926341,.019507682,-.035744727
1995,484017018,76.89999830722809,763.7099990546703,.10069267,
2000,484017018,25.02999994717538,926.8599978853017,.027005157,-.073687509
1995,484017019,5.559999942779541,343.1899988651276,.016200937,
2000,484017019,12.95999986119568,241.089998729527,.053755857,.03755492
2000,484017020,6.250000108033419,329.0500038657337,.018994074,
2000,484017021,2.829999949783087,68.83999870158732,.041109819,
2000,484017022,4.859999956563115,163.6999995689839,.029688455,
2000,484017023,.3199999928474426,56.25999874249101,.0056878775,
1995,484017024,6.359999656677246,442.9900002479553,.014356983,
2000,484017024,18.94999988749623,442.5399961285293,.042820986,.028464004
1995,484017025,16.19000029563904,233.349999666214,.06938076,
2000,484017025,15.04000017791987,298.2000019904226,.050435949,-.018944811
2000,484017026,2.029999988153577,138.4599994234741,.014661274,
2000,484017027,1.389999981969595,87.2299985550344,.015934885,
1995,484017028,14.34999960660934,813.6699984669685,.017636143,
2000,484017028,9.800000037997961,453.4399997461587,.021612562,.0039764196
1995,484017029,34.55000030994415,1047.28999426961,.032989908,
2000,484017029,22.69999989494681,841.9299991261214,.026961861,-.0060280468
1995,484017030,1.110000014305115,232.2100011110306,.0047801561,
2000,484017030,12.86000005342066,364.3300001639873,.035297669,.030517513
1995,484017031,7.670000076293945,1111.419995069504,.0069010817,
2000,484017031,9.669999828562141,332.5899978186935,.029074837,.022173755
2000,484017032,6.989999897778034,199.3299974352121,.035067476,
1995,484018001,36.87999945878983,767.3399983644486,.048062135,
2000,484018001,6.410000007599592,364.1900005806238,.017600702,-.030461432
1995,484018002,5.759999871253967,115.8000001907349,.049740933,
2000,484018002,7.859999988228083,152.979999627918,.051379267,.0016383342
2000,484018003,5.059999985620379,120.4999993722886,.041991699,
1995,484018004,36.08999955654144,958.0800024271011,.037669089,
2000,484018004,44.35999964736402,1248.779998926446,.03552267,-.0021464191
1995,484018005,.3700000047683716,101.5599991977215,.0036431667,
2000,484018005,.7000000011175871,102.5199985094369,.006827936,.0031847693
1995,484018006,4.370000123977661,178.0299990922213,.024546426,
2000,484018006,7.820000015199184,253.370000820607,.030863954,.006317528
2000,484018007,4.649999976158142,161.3799993749708,.028813979,
1995,484018008,2.920000076293945,329.2399993538857,.0088689104,
