"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"I2","MEX","3813","Mexico","USA","United States",2007,"Export",6,657119.235
"I2","MEX","3813","Mexico","USA","United States",2007,"Gross Exp.",2,657119.235
"I2","MEX","3813","Mexico","USA","United States",2007,"Gross Imp.",1,367908.991
"I2","MEX","3813","Mexico","USA","United States",2007,"Import",5,367908.991
"I2","MEX","3813","Mexico","USA","United States",2008,"Export",6,748981.034
"I2","MEX","3813","Mexico","USA","United States",2008,"Gross Exp.",2,748981.034
"I2","MEX","3813","Mexico","USA","United States",2008,"Gross Imp.",1,363635.08
"I2","MEX","3813","Mexico","USA","United States",2008,"Import",5,363635.08
"I2","MEX","3813","Mexico","USA","United States",2009,"Export",6,663169.232
"I2","MEX","3813","Mexico","USA","United States",2009,"Gross Exp.",2,663169.232
"I2","MEX","3813","Mexico","USA","United States",2009,"Gross Imp.",1,311598.607
"I2","MEX","3813","Mexico","USA","United States",2009,"Import",5,311598.607
"I2","MEX","3813","Mexico","USA","United States",2010,"Export",6,559957.407
"I2","MEX","3813","Mexico","USA","United States",2010,"Gross Exp.",2,559957.407
"I2","MEX","3813","Mexico","USA","United States",2010,"Gross Imp.",1,381484.533
"I2","MEX","3813","Mexico","USA","United States",2010,"Import",5,381484.533
"I2","MEX","3819","Mexico","USA","United States",1986,"Export",6,115428
"I2","MEX","3819","Mexico","USA","United States",1986,"Gross Exp.",2,115428
"I2","MEX","3819","Mexico","USA","United States",1986,"Gross Imp.",1,173590
"I2","MEX","3819","Mexico","USA","United States",1986,"Import",5,173590
"I2","MEX","3819","Mexico","USA","United States",1987,"Export",6,126043.849
"I2","MEX","3819","Mexico","USA","United States",1987,"Gross Exp.",2,126043.849
"I2","MEX","3819","Mexico","USA","United States",1987,"Gross Imp.",1,93119.349
"I2","MEX","3819","Mexico","USA","United States",1987,"Import",5,93119.349
"I2","MEX","3819","Mexico","USA","United States",1988,"Export",6,155182.798
"I2","MEX","3819","Mexico","USA","United States",1988,"Gross Exp.",2,155182.798
"I2","MEX","3819","Mexico","USA","United States",1988,"Gross Imp.",1,153982.027
"I2","MEX","3819","Mexico","USA","United States",1988,"Import",5,153982.027
"I2","MEX","3819","Mexico","USA","United States",1989,"Export",6,174305.704
"I2","MEX","3819","Mexico","USA","United States",1989,"Gross Exp.",2,174305.704
"I2","MEX","3819","Mexico","USA","United States",1989,"Gross Imp.",1,207883.341
"I2","MEX","3819","Mexico","USA","United States",1989,"Import",5,207883.341
"I2","MEX","3819","Mexico","USA","United States",1990,"Export",6,179090.417
"I2","MEX","3819","Mexico","USA","United States",1990,"Gross Exp.",2,179090.417
"I2","MEX","3819","Mexico","USA","United States",1990,"Gross Imp.",1,258853.112
"I2","MEX","3819","Mexico","USA","United States",1990,"Import",5,258853.112
"I2","MEX","3819","Mexico","USA","United States",1991,"Export",6,241320.985
"I2","MEX","3819","Mexico","USA","United States",1991,"Gross Exp.",2,241320.985
"I2","MEX","3819","Mexico","USA","United States",1991,"Gross Imp.",1,314778.521
"I2","MEX","3819","Mexico","USA","United States",1991,"Import",5,314778.521
"I2","MEX","3819","Mexico","USA","United States",1992,"Export",6,610361
"I2","MEX","3819","Mexico","USA","United States",1992,"Gross Exp.",2,610361
"I2","MEX","3819","Mexico","USA","United States",1992,"Gross Imp.",1,1040601.008
"I2","MEX","3819","Mexico","USA","United States",1992,"Import",5,1040601.008
"I2","MEX","3819","Mexico","USA","United States",1993,"Export",6,854632.016
"I2","MEX","3819","Mexico","USA","United States",1993,"Gross Exp.",2,854632.016
"I2","MEX","3819","Mexico","USA","United States",1993,"Gross Imp.",1,1130018.992
"I2","MEX","3819","Mexico","USA","United States",1993,"Import",5,1130018.992
"I2","MEX","3819","Mexico","USA","United States",1994,"Export",6,855836.872
"I2","MEX","3819","Mexico","USA","United States",1994,"Gross Exp.",2,855836.872
"I2","MEX","3819","Mexico","USA","United States",1994,"Gross Imp.",1,1272088
"I2","MEX","3819","Mexico","USA","United States",1994,"Import",5,1272088
"I2","MEX","3819","Mexico","USA","United States",1995,"Export",6,900226
"I2","MEX","3819","Mexico","USA","United States",1995,"Gross Exp.",2,900226
"I2","MEX","3819","Mexico","USA","United States",1995,"Gross Imp.",1,1491071
"I2","MEX","3819","Mexico","USA","United States",1995,"Import",5,1491071
"I2","MEX","3819","Mexico","USA","United States",1996,"Export",6,1226103.678
"I2","MEX","3819","Mexico","USA","United States",1996,"Gross Exp.",2,1226103.678
"I2","MEX","3819","Mexico","USA","United States",1996,"Gross Imp.",1,1974935.218
"I2","MEX","3819","Mexico","USA","United States",1996,"Import",5,1974935.218
"I2","MEX","3819","Mexico","USA","United States",1997,"Export",6,1496017.92
"I2","MEX","3819","Mexico","USA","United States",1997,"Gross Exp.",2,1496017.92
"I2","MEX","3819","Mexico","USA","United States",1997,"Gross Imp.",1,2398382.464
"I2","MEX","3819","Mexico","USA","United States",1997,"Import",5,2398382.464
"I2","MEX","3819","Mexico","USA","United States",1998,"Export",6,1717210.454
"I2","MEX","3819","Mexico","USA","United States",1998,"Gross Exp.",2,1717210.454
"I2","MEX","3819","Mexico","USA","United States",1998,"Gross Imp.",1,2633626.847
"I2","MEX","3819","Mexico","USA","United States",1998,"Import",5,2633626.847
"I2","MEX","3819","Mexico","USA","United States",1999,"Export",6,1748764.482
"I2","MEX","3819","Mexico","USA","United States",1999,"Gross Exp.",2,1748764.482
"I2","MEX","3819","Mexico","USA","United States",1999,"Gross Imp.",1,3096816.325
"I2","MEX","3819","Mexico","USA","United States",1999,"Import",5,3096816.325
"I2","MEX","3819","Mexico","USA","United States",2000,"Export",6,2147658.305
"I2","MEX","3819","Mexico","USA","United States",2000,"Gross Exp.",2,2147658.305
"I2","MEX","3819","Mexico","USA","United States",2000,"Gross Imp.",1,3716370.097
"I2","MEX","3819","Mexico","USA","United States",2000,"Import",5,3716370.097
"I2","MEX","3819","Mexico","USA","United States",2001,"Export",6,2236043.531
"I2","MEX","3819","Mexico","USA","United States",2001,"Gross Exp.",2,2236043.531
"I2","MEX","3819","Mexico","USA","United States",2001,"Gross Imp.",1,3134393.53
"I2","MEX","3819","Mexico","USA","United States",2001,"Import",5,3134393.53
"I2","MEX","3819","Mexico","USA","United States",2002,"Export",6,2541866.136
"I2","MEX","3819","Mexico","USA","United States",2002,"Gross Exp.",2,2541866.136
"I2","MEX","3819","Mexico","USA","United States",2002,"Gross Imp.",1,2843535.037
"I2","MEX","3819","Mexico","USA","United States",2002,"Import",5,2843535.037
"I2","MEX","3819","Mexico","USA","United States",2003,"Export",6,2576926.752
"I2","MEX","3819","Mexico","USA","United States",2003,"Gross Exp.",2,2576926.752
"I2","MEX","3819","Mexico","USA","United States",2003,"Gross Imp.",1,2829603.817
"I2","MEX","3819","Mexico","USA","United States",2003,"Import",5,2829603.817
"I2","MEX","3819","Mexico","USA","United States",2004,"Export",6,2812985.34
"I2","MEX","3819","Mexico","USA","United States",2004,"Gross Exp.",2,2812985.34
"I2","MEX","3819","Mexico","USA","United States",2004,"Gross Imp.",1,2906643.446
"I2","MEX","3819","Mexico","USA","United States",2004,"Import",5,2906643.446
"I2","MEX","3819","Mexico","USA","United States",2005,"Export",6,2986609.174
"I2","MEX","3819","Mexico","USA","United States",2005,"Gross Exp.",2,2986609.174
"I2","MEX","3819","Mexico","USA","United States",2005,"Gross Imp.",1,3007880.135
"I2","MEX","3819","Mexico","USA","United States",2005,"Import",5,3007880.135
"I2","MEX","3819","Mexico","USA","United States",2006,"Export",6,2937216.12
"I2","MEX","3819","Mexico","USA","United States",2006,"Gross Exp.",2,2937216.12
"I2","MEX","3819","Mexico","USA","United States",2006,"Gross Imp.",1,3057187.771
"I2","MEX","3819","Mexico","USA","United States",2006,"Import",5,3057187.771
"I2","MEX","3819","Mexico","USA","United States",2007,"Export",6,2890037.577
"I2","MEX","3819","Mexico","USA","United States",2007,"Gross Exp.",2,2890037.577
"I2","MEX","3819","Mexico","USA","United States",2007,"Gross Imp.",1,3047810.54
"I2","MEX","3819","Mexico","USA","United States",2007,"Import",5,3047810.54
"I2","MEX","3819","Mexico","USA","United States",2008,"Export",6,2811900.726
"I2","MEX","3819","Mexico","USA","United States",2008,"Gross Exp.",2,2811900.726
"I2","MEX","3819","Mexico","USA","United States",2008,"Gross Imp.",1,2884168.276
"I2","MEX","3819","Mexico","USA","United States",2008,"Import",5,2884168.276
"I2","MEX","3819","Mexico","USA","United States",2009,"Export",6,2465580.865
"I2","MEX","3819","Mexico","USA","United States",2009,"Gross Exp.",2,2465580.865
"I2","MEX","3819","Mexico","USA","United States",2009,"Gross Imp.",1,2129154.119
"I2","MEX","3819","Mexico","USA","United States",2009,"Import",5,2129154.119
"I2","MEX","3819","Mexico","USA","United States",2010,"Export",6,2586422.179
"I2","MEX","3819","Mexico","USA","United States",2010,"Gross Exp.",2,2586422.179
"I2","MEX","3819","Mexico","USA","United States",2010,"Gross Imp.",1,2730483.339
"I2","MEX","3819","Mexico","USA","United States",2010,"Import",5,2730483.339
"I2","MEX","3821","Mexico","USA","United States",1986,"Export",6,70578
"I2","MEX","3821","Mexico","USA","United States",1986,"Gross Exp.",2,70578
"I2","MEX","3821","Mexico","USA","United States",1986,"Gross Imp.",1,112926
"I2","MEX","3821","Mexico","USA","United States",1986,"Import",5,112926
"I2","MEX","3821","Mexico","USA","United States",1987,"Export",6,19213.473
"I2","MEX","3821","Mexico","USA","United States",1987,"Gross Exp.",2,19213.473
"I2","MEX","3821","Mexico","USA","United States",1987,"Gross Imp.",1,69134.33
"I2","MEX","3821","Mexico","USA","United States",1987,"Import",5,69134.33
"I2","MEX","3821","Mexico","USA","United States",1988,"Export",6,95459.806
"I2","MEX","3821","Mexico","USA","United States",1988,"Gross Exp.",2,95459.806
"I2","MEX","3821","Mexico","USA","United States",1988,"Gross Imp.",1,88666.395
"I2","MEX","3821","Mexico","USA","United States",1988,"Import",5,88666.395
"I2","MEX","3821","Mexico","USA","United States",1989,"Export",6,5267.639
"I2","MEX","3821","Mexico","USA","United States",1989,"Gross Exp.",2,5267.639
"I2","MEX","3821","Mexico","USA","United States",1989,"Gross Imp.",1,70253.688
"I2","MEX","3821","Mexico","USA","United States",1989,"Import",5,70253.688
"I2","MEX","3821","Mexico","USA","United States",1990,"Export",6,20035.674
"I2","MEX","3821","Mexico","USA","United States",1990,"Gross Exp.",2,20035.674
"I2","MEX","3821","Mexico","USA","United States",1990,"Gross Imp.",1,76498.638
"I2","MEX","3821","Mexico","USA","United States",1990,"Import",5,76498.638
"I2","MEX","3821","Mexico","USA","United States",1991,"Export",6,29522.89
"I2","MEX","3821","Mexico","USA","United States",1991,"Gross Exp.",2,29522.89
"I2","MEX","3821","Mexico","USA","United States",1991,"Gross Imp.",1,88706.421
"I2","MEX","3821","Mexico","USA","United States",1991,"Import",5,88706.421
"I2","MEX","3821","Mexico","USA","United States",1992,"Export",6,107452
"I2","MEX","3821","Mexico","USA","United States",1992,"Gross Exp.",2,107452
"I2","MEX","3821","Mexico","USA","United States",1992,"Gross Imp.",1,123895
"I2","MEX","3821","Mexico","USA","United States",1992,"Import",5,123895
"I2","MEX","3821","Mexico","USA","United States",1993,"Export",6,115351
"I2","MEX","3821","Mexico","USA","United States",1993,"Gross Exp.",2,115351
"I2","MEX","3821","Mexico","USA","United States",1993,"Gross Imp.",1,114772
"I2","MEX","3821","Mexico","USA","United States",1993,"Import",5,114772
"I2","MEX","3821","Mexico","USA","United States",1994,"Export",6,95821.714
"I2","MEX","3821","Mexico","USA","United States",1994,"Gross Exp.",2,95821.714
"I2","MEX","3821","Mexico","USA","United States",1994,"Gross Imp.",1,128347
"I2","MEX","3821","Mexico","USA","United States",1994,"Import",5,128347
"I2","MEX","3821","Mexico","USA","United States",1995,"Export",6,260265
"I2","MEX","3821","Mexico","USA","United States",1995,"Gross Exp.",2,260265
"I2","MEX","3821","Mexico","USA","United States",1995,"Gross Imp.",1,123136
"I2","MEX","3821","Mexico","USA","United States",1995,"Import",5,123136
"I2","MEX","3821","Mexico","USA","United States",1996,"Export",6,162230.806
"I2","MEX","3821","Mexico","USA","United States",1996,"Gross Exp.",2,162230.806
"I2","MEX","3821","Mexico","USA","United States",1996,"Gross Imp.",1,179796.351
"I2","MEX","3821","Mexico","USA","United States",1996,"Import",5,179796.351
"I2","MEX","3821","Mexico","USA","United States",1997,"Export",6,206065.357
"I2","MEX","3821","Mexico","USA","United States",1997,"Gross Exp.",2,206065.357
"I2","MEX","3821","Mexico","USA","United States",1997,"Gross Imp.",1,261201.527
"I2","MEX","3821","Mexico","USA","United States",1997,"Import",5,261201.527
"I2","MEX","3821","Mexico","USA","United States",1998,"Export",6,268938.525
"I2","MEX","3821","Mexico","USA","United States",1998,"Gross Exp.",2,268938.525
"I2","MEX","3821","Mexico","USA","United States",1998,"Gross Imp.",1,435586.795
"I2","MEX","3821","Mexico","USA","United States",1998,"Import",5,435586.795
"I2","MEX","3821","Mexico","USA","United States",1999,"Export",6,235505.713
"I2","MEX","3821","Mexico","USA","United States",1999,"Gross Exp.",2,235505.713
"I2","MEX","3821","Mexico","USA","United States",1999,"Gross Imp.",1,328798.104
"I2","MEX","3821","Mexico","USA","United States",1999,"Import",5,328798.104
"I2","MEX","3821","Mexico","USA","United States",2000,"Export",6,412674.799
"I2","MEX","3821","Mexico","USA","United States",2000,"Gross Exp.",2,412674.799
"I2","MEX","3821","Mexico","USA","United States",2000,"Gross Imp.",1,345477.081
"I2","MEX","3821","Mexico","USA","United States",2000,"Import",5,345477.081
"I2","MEX","3821","Mexico","USA","United States",2001,"Export",6,487474.078
"I2","MEX","3821","Mexico","USA","United States",2001,"Gross Exp.",2,487474.078
"I2","MEX","3821","Mexico","USA","United States",2001,"Gross Imp.",1,522575.975
"I2","MEX","3821","Mexico","USA","United States",2001,"Import",5,522575.975
"I2","MEX","3821","Mexico","USA","United States",2002,"Export",6,553230.074
"I2","MEX","3821","Mexico","USA","United States",2002,"Gross Exp.",2,553230.074
"I2","MEX","3821","Mexico","USA","United States",2002,"Gross Imp.",1,564455.993
"I2","MEX","3821","Mexico","USA","United States",2002,"Import",5,564455.993
"I2","MEX","3821","Mexico","USA","United States",2003,"Export",6,704737.308
"I2","MEX","3821","Mexico","USA","United States",2003,"Gross Exp.",2,704737.308
"I2","MEX","3821","Mexico","USA","United States",2003,"Gross Imp.",1,501786.222
"I2","MEX","3821","Mexico","USA","United States",2003,"Import",5,501786.222
"I2","MEX","3821","Mexico","USA","United States",2004,"Export",6,954870.861
"I2","MEX","3821","Mexico","USA","United States",2004,"Gross Exp.",2,954870.861
"I2","MEX","3821","Mexico","USA","United States",2004,"Gross Imp.",1,615940.04
"I2","MEX","3821","Mexico","USA","United States",2004,"Import",5,615940.04
"I2","MEX","3821","Mexico","USA","United States",2005,"Export",6,1080346.238
"I2","MEX","3821","Mexico","USA","United States",2005,"Gross Exp.",2,1080346.238
"I2","MEX","3821","Mexico","USA","United States",2005,"Gross Imp.",1,577060.252
"I2","MEX","3821","Mexico","USA","United States",2005,"Import",5,577060.252
"I2","MEX","3821","Mexico","USA","United States",2006,"Export",6,1150691.96
"I2","MEX","3821","Mexico","USA","United States",2006,"Gross Exp.",2,1150691.96
"I2","MEX","3821","Mexico","USA","United States",2006,"Gross Imp.",1,642577.094
"I2","MEX","3821","Mexico","USA","United States",2006,"Import",5,642577.094
"I2","MEX","3821","Mexico","USA","United States",2007,"Export",6,1224681.821
"I2","MEX","3821","Mexico","USA","United States",2007,"Gross Exp.",2,1224681.821
"I2","MEX","3821","Mexico","USA","United States",2007,"Gross Imp.",1,749911.895
"I2","MEX","3821","Mexico","USA","United States",2007,"Import",5,749911.895
"I2","MEX","3821","Mexico","USA","United States",2008,"Export",6,1404605.027
"I2","MEX","3821","Mexico","USA","United States",2008,"Gross Exp.",2,1404605.027
"I2","MEX","3821","Mexico","USA","United States",2008,"Gross Imp.",1,896470.83
"I2","MEX","3821","Mexico","USA","United States",2008,"Import",5,896470.83
"I2","MEX","3821","Mexico","USA","United States",2009,"Export",6,1123118.737
"I2","MEX","3821","Mexico","USA","United States",2009,"Gross Exp.",2,1123118.737
"I2","MEX","3821","Mexico","USA","United States",2009,"Gross Imp.",1,818007.03
"I2","MEX","3821","Mexico","USA","United States",2009,"Import",5,818007.03
"I2","MEX","3821","Mexico","USA","United States",2010,"Export",6,1413084.703
"I2","MEX","3821","Mexico","USA","United States",2010,"Gross Exp.",2,1413084.703
"I2","MEX","3821","Mexico","USA","United States",2010,"Gross Imp.",1,1058413.646
"I2","MEX","3821","Mexico","USA","United States",2010,"Import",5,1058413.646
"I2","MEX","3822","Mexico","USA","United States",1986,"Export",6,8342
"I2","MEX","3822","Mexico","USA","United States",1986,"Gross Exp.",2,8342
"I2","MEX","3822","Mexico","USA","United States",1986,"Gross Imp.",1,56128
"I2","MEX","3822","Mexico","USA","United States",1986,"Import",5,56128
"I2","MEX","3822","Mexico","USA","United States",1987,"Export",6,10009.161
"I2","MEX","3822","Mexico","USA","United States",1987,"Gross Exp.",2,10009.161
"I2","MEX","3822","Mexico","USA","United States",1987,"Gross Imp.",1,48270.512
"I2","MEX","3822","Mexico","USA","United States",1987,"Import",5,48270.512
"I2","MEX","3822","Mexico","USA","United States",1988,"Export",6,32860.63
"I2","MEX","3822","Mexico","USA","United States",1988,"Gross Exp.",2,32860.63
"I2","MEX","3822","Mexico","USA","United States",1988,"Gross Imp.",1,106466.606
"I2","MEX","3822","Mexico","USA","United States",1988,"Import",5,106466.606
"I2","MEX","3822","Mexico","USA","United States",1989,"Export",6,26647.705
"I2","MEX","3822","Mexico","USA","United States",1989,"Gross Exp.",2,26647.705
"I2","MEX","3822","Mexico","USA","United States",1989,"Gross Imp.",1,120141.622
"I2","MEX","3822","Mexico","USA","United States",1989,"Import",5,120141.622
"I2","MEX","3822","Mexico","USA","United States",1990,"Export",6,25173.341
"I2","MEX","3822","Mexico","USA","United States",1990,"Gross Exp.",2,25173.341
"I2","MEX","3822","Mexico","USA","United States",1990,"Gross Imp.",1,152710.557
"I2","MEX","3822","Mexico","USA","United States",1990,"Import",5,152710.557
"I2","MEX","3822","Mexico","USA","United States",1991,"Export",6,19938.854
"I2","MEX","3822","Mexico","USA","United States",1991,"Gross Exp.",2,19938.854
"I2","MEX","3822","Mexico","USA","United States",1991,"Gross Imp.",1,151462.558
"I2","MEX","3822","Mexico","USA","United States",1991,"Import",5,151462.558
"I2","MEX","3822","Mexico","USA","United States",1992,"Export",6,26423
"I2","MEX","3822","Mexico","USA","United States",1992,"Gross Exp.",2,26423
"I2","MEX","3822","Mexico","USA","United States",1992,"Gross Imp.",1,130946
"I2","MEX","3822","Mexico","USA","United States",1992,"Import",5,130946
"I2","MEX","3822","Mexico","USA","United States",1993,"Export",6,75987
"I2","MEX","3822","Mexico","USA","United States",1993,"Gross Exp.",2,75987
"I2","MEX","3822","Mexico","USA","United States",1993,"Gross Imp.",1,133367
"I2","MEX","3822","Mexico","USA","United States",1993,"Import",5,133367
"I2","MEX","3822","Mexico","USA","United States",1994,"Export",6,111092.241
"I2","MEX","3822","Mexico","USA","United States",1994,"Gross Exp.",2,111092.241
"I2","MEX","3822","Mexico","USA","United States",1994,"Gross Imp.",1,191427
"I2","MEX","3822","Mexico","USA","United States",1994,"Import",5,191427
"I2","MEX","3822","Mexico","USA","United States",1995,"Export",6,141869
"I2","MEX","3822","Mexico","USA","United States",1995,"Gross Exp.",2,141869
"I2","MEX","3822","Mexico","USA","United States",1995,"Gross Imp.",1,75264
"I2","MEX","3822","Mexico","USA","United States",1995,"Import",5,75264
"I2","MEX","3822","Mexico","USA","United States",1996,"Export",6,105743.029
"I2","MEX","3822","Mexico","USA","United States",1996,"Gross Exp.",2,105743.029
"I2","MEX","3822","Mexico","USA","United States",1996,"Gross Imp.",1,127266.237
"I2","MEX","3822","Mexico","USA","United States",1996,"Import",5,127266.237
"I2","MEX","3822","Mexico","USA","United States",1997,"Export",6,112029.34
"I2","MEX","3822","Mexico","USA","United States",1997,"Gross Exp.",2,112029.34
"I2","MEX","3822","Mexico","USA","United States",1997,"Gross Imp.",1,161472.298
"I2","MEX","3822","Mexico","USA","United States",1997,"Import",5,161472.298
"I2","MEX","3822","Mexico","USA","United States",1998,"Export",6,123267.939
"I2","MEX","3822","Mexico","USA","United States",1998,"Gross Exp.",2,123267.939
"I2","MEX","3822","Mexico","USA","United States",1998,"Gross Imp.",1,199395.092
"I2","MEX","3822","Mexico","USA","United States",1998,"Import",5,199395.092
"I2","MEX","3822","Mexico","USA","United States",1999,"Export",6,89940.189
"I2","MEX","3822","Mexico","USA","United States",1999,"Gross Exp.",2,89940.189
"I2","MEX","3822","Mexico","USA","United States",1999,"Gross Imp.",1,166093.285
"I2","MEX","3822","Mexico","USA","United States",1999,"Import",5,166093.285
"I2","MEX","3822","Mexico","USA","United States",2000,"Export",6,115828.811
"I2","MEX","3822","Mexico","USA","United States",2000,"Gross Exp.",2,115828.811
"I2","MEX","3822","Mexico","USA","United States",2000,"Gross Imp.",1,172098.416
"I2","MEX","3822","Mexico","USA","United States",2000,"Import",5,172098.416
"I2","MEX","3822","Mexico","USA","United States",2001,"Export",6,68297.379
"I2","MEX","3822","Mexico","USA","United States",2001,"Gross Exp.",2,68297.379
"I2","MEX","3822","Mexico","USA","United States",2001,"Gross Imp.",1,197439.242
"I2","MEX","3822","Mexico","USA","United States",2001,"Import",5,197439.242
"I2","MEX","3822","Mexico","USA","United States",2002,"Export",6,82055.144
"I2","MEX","3822","Mexico","USA","United States",2002,"Gross Exp.",2,82055.144
"I2","MEX","3822","Mexico","USA","United States",2002,"Gross Imp.",1,201008.986
"I2","MEX","3822","Mexico","USA","United States",2002,"Import",5,201008.986
"I2","MEX","3822","Mexico","USA","United States",2003,"Export",6,190243.958
"I2","MEX","3822","Mexico","USA","United States",2003,"Gross Exp.",2,190243.958
"I2","MEX","3822","Mexico","USA","United States",2003,"Gross Imp.",1,243065.582
"I2","MEX","3822","Mexico","USA","United States",2003,"Import",5,243065.582
"I2","MEX","3822","Mexico","USA","United States",2004,"Export",6,266402.801
"I2","MEX","3822","Mexico","USA","United States",2004,"Gross Exp.",2,266402.801
"I2","MEX","3822","Mexico","USA","United States",2004,"Gross Imp.",1,236225.942
"I2","MEX","3822","Mexico","USA","United States",2004,"Import",5,236225.942
"I2","MEX","3822","Mexico","USA","United States",2005,"Export",6,313084.039
"I2","MEX","3822","Mexico","USA","United States",2005,"Gross Exp.",2,313084.039
"I2","MEX","3822","Mexico","USA","United States",2005,"Gross Imp.",1,268484.113
"I2","MEX","3822","Mexico","USA","United States",2005,"Import",5,268484.113
"I2","MEX","3822","Mexico","USA","United States",2006,"Export",6,338343.13
"I2","MEX","3822","Mexico","USA","United States",2006,"Gross Exp.",2,338343.13
"I2","MEX","3822","Mexico","USA","United States",2006,"Gross Imp.",1,275305.259
"I2","MEX","3822","Mexico","USA","United States",2006,"Import",5,275305.259
"I2","MEX","3822","Mexico","USA","United States",2007,"Export",6,283773.86
"I2","MEX","3822","Mexico","USA","United States",2007,"Gross Exp.",2,283773.86
"I2","MEX","3822","Mexico","USA","United States",2007,"Gross Imp.",1,323355.237
"I2","MEX","3822","Mexico","USA","United States",2007,"Import",5,323355.237
"I2","MEX","3822","Mexico","USA","United States",2008,"Export",6,292184.918
"I2","MEX","3822","Mexico","USA","United States",2008,"Gross Exp.",2,292184.918
"I2","MEX","3822","Mexico","USA","United States",2008,"Gross Imp.",1,376735.889
"I2","MEX","3822","Mexico","USA","United States",2008,"Import",5,376735.889
"I2","MEX","3822","Mexico","USA","United States",2009,"Export",6,307970.916
"I2","MEX","3822","Mexico","USA","United States",2009,"Gross Exp.",2,307970.916
"I2","MEX","3822","Mexico","USA","United States",2009,"Gross Imp.",1,280955.599
"I2","MEX","3822","Mexico","USA","United States",2009,"Import",5,280955.599
"I2","MEX","3822","Mexico","USA","United States",2010,"Export",6,407363.255
"I2","MEX","3822","Mexico","USA","United States",2010,"Gross Exp.",2,407363.255
"I2","MEX","3822","Mexico","USA","United States",2010,"Gross Imp.",1,319205.861
"I2","MEX","3822","Mexico","USA","United States",2010,"Import",5,319205.861
"I2","MEX","3823","Mexico","USA","United States",1986,"Export",6,61353
"I2","MEX","3823","Mexico","USA","United States",1986,"Gross Exp.",2,61353
"I2","MEX","3823","Mexico","USA","United States",1986,"Gross Imp.",1,263628
"I2","MEX","3823","Mexico","USA","United States",1986,"Import",5,263628
"I2","MEX","3823","Mexico","USA","United States",1987,"Export",6,43726.384
"I2","MEX","3823","Mexico","USA","United States",1987,"Gross Exp.",2,43726.384
"I2","MEX","3823","Mexico","USA","United States",1987,"Gross Imp.",1,168433.272
"I2","MEX","3823","Mexico","USA","United States",1987,"Import",5,168433.272
"I2","MEX","3823","Mexico","USA","United States",1988,"Export",6,36360.809
"I2","MEX","3823","Mexico","USA","United States",1988,"Gross Exp.",2,36360.809
"I2","MEX","3823","Mexico","USA","United States",1988,"Gross Imp.",1,227060.432
"I2","MEX","3823","Mexico","USA","United States",1988,"Import",5,227060.432
"I2","MEX","3823","Mexico","USA","United States",1989,"Export",6,54782.409
"I2","MEX","3823","Mexico","USA","United States",1989,"Gross Exp.",2,54782.409
"I2","MEX","3823","Mexico","USA","United States",1989,"Gross Imp.",1,368167.103
"I2","MEX","3823","Mexico","USA","United States",1989,"Import",5,368167.103
"I2","MEX","3823","Mexico","USA","United States",1990,"Export",6,69644.805
"I2","MEX","3823","Mexico","USA","United States",1990,"Gross Exp.",2,69644.805
"I2","MEX","3823","Mexico","USA","United States",1990,"Gross Imp.",1,368828.307
"I2","MEX","3823","Mexico","USA","United States",1990,"Import",5,368828.307
"I2","MEX","3823","Mexico","USA","United States",1991,"Export",6,71533.184
"I2","MEX","3823","Mexico","USA","United States",1991,"Gross Exp.",2,71533.184
"I2","MEX","3823","Mexico","USA","United States",1991,"Gross Imp.",1,368456.7
"I2","MEX","3823","Mexico","USA","United States",1991,"Import",5,368456.7
"I2","MEX","3823","Mexico","USA","United States",1992,"Export",6,166712
"I2","MEX","3823","Mexico","USA","United States",1992,"Gross Exp.",2,166712
"I2","MEX","3823","Mexico","USA","United States",1992,"Gross Imp.",1,776096
"I2","MEX","3823","Mexico","USA","United States",1992,"Import",5,776096
"I2","MEX","3823","Mexico","USA","United States",1993,"Export",6,247241
"I2","MEX","3823","Mexico","USA","United States",1993,"Gross Exp.",2,247241
"I2","MEX","3823","Mexico","USA","United States",1993,"Gross Imp.",1,708054.008
"I2","MEX","3823","Mexico","USA","United States",1993,"Import",5,708054.008
"I2","MEX","3823","Mexico","USA","United States",1994,"Export",6,192983.627
"I2","MEX","3823","Mexico","USA","United States",1994,"Gross Exp.",2,192983.627
"I2","MEX","3823","Mexico","USA","United States",1994,"Gross Imp.",1,681127
"I2","MEX","3823","Mexico","USA","United States",1994,"Import",5,681127
"I2","MEX","3823","Mexico","USA","United States",1995,"Export",6,227187
"I2","MEX","3823","Mexico","USA","United States",1995,"Gross Exp.",2,227187
"I2","MEX","3823","Mexico","USA","United States",1995,"Gross Imp.",1,604753.008
"I2","MEX","3823","Mexico","USA","United States",1995,"Import",5,604753.008
"I2","MEX","3823","Mexico","USA","United States",1996,"Export",6,247648.83
"I2","MEX","3823","Mexico","USA","United States",1996,"Gross Exp.",2,247648.83
"I2","MEX","3823","Mexico","USA","United States",1996,"Gross Imp.",1,810075.467
"I2","MEX","3823","Mexico","USA","United States",1996,"Import",5,810075.467
"I2","MEX","3823","Mexico","USA","United States",1997,"Export",6,285276.882
"I2","MEX","3823","Mexico","USA","United States",1997,"Gross Exp.",2,285276.882
