"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"I2","H0","840","United States","3134","Sort drings and carbonated waters industries","484","Mexico",1995,1995,"CMT","AHS",1.05,0.54,3.4,0,17.5,44,0,1,176149.894,
"I2","H0","840","United States","3134","Sort drings and carbonated waters industries","484","Mexico",1995,1995,"CMT","BND",3.46,1.3,5.29,0,17.5,93,13,3,176149.894,100
"I2","H0","840","United States","3134","Sort drings and carbonated waters industries","484","Mexico",1995,1995,"CMT","MFN",6.06,1.45,9.01,0,19.5,44,1,3,176149.894,
"I2","H0","840","United States","3134","Sort drings and carbonated waters industries","484","Mexico",1995,1995,"CMT","PRF",1.23,0.54,3.44,0,17.5,11,,1,176063.049,
"I2","H0","840","United States","3140","Tobacco manufactures","484","Mexico",1989,1989,"TRN","AHS",,,,,,8,0,0,4675,
"I2","H0","840","United States","3140","Tobacco manufactures","484","Mexico",1989,1989,"TRN","MFN",,,,,,8,0,0,4675,
"I2","H0","840","United States","3140","Tobacco manufactures","484","Mexico",1990,1990,"TRN","AHS",,,,,,3,0,0,4119,
"I2","H0","840","United States","3140","Tobacco manufactures","484","Mexico",1990,1990,"TRN","MFN",,,,,,3,0,0,4119,
"I2","H0","840","United States","3140","Tobacco manufactures","484","Mexico",1991,1991,"CMT","AHS",,,,,,7,0,0,3884.71,
"I2","H0","840","United States","3140","Tobacco manufactures","484","Mexico",1991,1991,"CMT","MFN",,,,,,7,0,0,3884.71,
"I2","H0","840","United States","3140","Tobacco manufactures","484","Mexico",1992,1992,"CMT","AHS",,,,,,6,0,0,3429.76,
"I2","H0","840","United States","3140","Tobacco manufactures","484","Mexico",1992,1992,"CMT","MFN",,,,,,6,0,0,3429.76,
"I2","H0","840","United States","3140","Tobacco manufactures","484","Mexico",1993,1993,"CMT","AHS",,,,,,6,0,0,3750.206,
"I2","H0","840","United States","3140","Tobacco manufactures","484","Mexico",1993,1993,"CMT","MFN",,,,,,6,0,0,3750.206,
"I2","H0","840","United States","3140","Tobacco manufactures","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,6,0,0,6188.163,
"I2","H0","840","United States","3140","Tobacco manufactures","484","Mexico",1995,1995,"CMT","BND",,,,,,6,0,0,6188.163,100
"I2","H0","840","United States","3140","Tobacco manufactures","484","Mexico",1995,1995,"CMT","MFN",,,,,,6,0,0,6188.163,
"I2","H0","840","United States","3140","Tobacco manufactures","484","Mexico",1995,1995,"CMT","PRF",0,0,0,0,0,6,,0,6188.163,
"I2","H0","840","United States","3211","Spinning, weawing and finishing textiles","484","Mexico",1989,1989,"TRN","AHS",10.89,9.02,5.88,0,36.1,228,8,29,94539,
"I2","H0","840","United States","3211","Spinning, weawing and finishing textiles","484","Mexico",1989,1989,"TRN","MFN",10.89,9.02,5.88,0,36.1,228,8,29,94539,
"I2","H0","840","United States","3211","Spinning, weawing and finishing textiles","484","Mexico",1990,1990,"TRN","AHS",11.5,7.99,6.47,0,36.1,212,13,43,113856,
"I2","H0","840","United States","3211","Spinning, weawing and finishing textiles","484","Mexico",1990,1990,"TRN","MFN",11.5,7.99,6.47,0,36.1,212,13,43,113856,
"I2","H0","840","United States","3211","Spinning, weawing and finishing textiles","484","Mexico",1991,1991,"CMT","AHS",11.39,8.67,5.86,0,36.1,247,10,50,132064.294,
"I2","H0","840","United States","3211","Spinning, weawing and finishing textiles","484","Mexico",1991,1991,"CMT","MFN",11.39,8.67,5.86,0,36.1,247,10,50,132064.294,
"I2","H0","840","United States","3211","Spinning, weawing and finishing textiles","484","Mexico",1992,1992,"CMT","AHS",11.11,8.68,5.95,0,36.1,228,9,45,120728.256,
"I2","H0","840","United States","3211","Spinning, weawing and finishing textiles","484","Mexico",1992,1992,"CMT","MFN",11.11,8.68,5.95,0,36.1,228,9,45,120728.256,
"I2","H0","840","United States","3211","Spinning, weawing and finishing textiles","484","Mexico",1993,1993,"CMT","AHS",10.94,8.91,6.18,0,36.1,254,11,48,146447.188,
"I2","H0","840","United States","3211","Spinning, weawing and finishing textiles","484","Mexico",1993,1993,"CMT","MFN",10.94,8.91,6.18,0,36.1,254,11,48,146447.188,
"I2","H0","840","United States","3211","Spinning, weawing and finishing textiles","484","Mexico",1995,1995,"CMT","AHS",6.76,4.57,5.7,0,25,431,16,20,332879.853,
"I2","H0","840","United States","3211","Spinning, weawing and finishing textiles","484","Mexico",1995,1995,"CMT","BND",9.07,7.8,5.45,0,25,521,181,29,332879.853,100
"I2","H0","840","United States","3211","Spinning, weawing and finishing textiles","484","Mexico",1995,1995,"CMT","MFN",11.22,9.09,5.97,0,35,431,18,90,332879.853,
"I2","H0","840","United States","3211","Spinning, weawing and finishing textiles","484","Mexico",1995,1995,"CMT","PRF",6.9,4.9,5.69,0,25,17,,20,314243.778,
"I2","H0","840","United States","3212","Manufacture of made-up textile goods except wea in","484","Mexico",1989,1989,"TRN","AHS",9.72,9.48,4.39,0,23.8,87,4,8,61208,
"I2","H0","840","United States","3212","Manufacture of made-up textile goods except wea in","484","Mexico",1989,1989,"TRN","MFN",9.72,9.48,4.39,0,23.8,87,4,8,61208,
"I2","H0","840","United States","3212","Manufacture of made-up textile goods except wea in","484","Mexico",1990,1990,"TRN","AHS",9.9,8.57,4.43,0,23.8,84,2,9,162340,
"I2","H0","840","United States","3212","Manufacture of made-up textile goods except wea in","484","Mexico",1990,1990,"TRN","MFN",9.9,8.57,4.43,0,23.8,84,2,9,162340,
"I2","H0","840","United States","3212","Manufacture of made-up textile goods except wea in","484","Mexico",1991,1991,"CMT","AHS",9.74,8.7,4.25,0,23.8,87,2,8,173599.583,
"I2","H0","840","United States","3212","Manufacture of made-up textile goods except wea in","484","Mexico",1991,1991,"CMT","MFN",9.74,8.7,4.25,0,23.8,87,2,8,173599.583,
"I2","H0","840","United States","3212","Manufacture of made-up textile goods except wea in","484","Mexico",1992,1992,"CMT","AHS",9.63,8.73,4.34,0,23.8,81,2,7,214232.336,
"I2","H0","840","United States","3212","Manufacture of made-up textile goods except wea in","484","Mexico",1992,1992,"CMT","MFN",9.63,8.73,4.34,0,23.8,81,2,7,214232.336,
"I2","H0","840","United States","3212","Manufacture of made-up textile goods except wea in","484","Mexico",1993,1993,"CMT","AHS",9.81,8.77,4.26,0,23.8,87,2,8,250874.291,
"I2","H0","840","United States","3212","Manufacture of made-up textile goods except wea in","484","Mexico",1993,1993,"CMT","MFN",9.81,8.77,4.26,0,23.8,87,2,8,250874.291,
"I2","H0","840","United States","3212","Manufacture of made-up textile goods except wea in","484","Mexico",1995,1995,"CMT","AHS",4.94,5.22,4.06,0,14.5,110,0,0,362213.043,
"I2","H0","840","United States","3212","Manufacture of made-up textile goods except wea in","484","Mexico",1995,1995,"CMT","BND",6.81,4.78,4.53,0,20.9,130,26,2,362213.043,100
"I2","H0","840","United States","3212","Manufacture of made-up textile goods except wea in","484","Mexico",1995,1995,"CMT","MFN",8.98,8.21,4.87,0,23.5,110,4,11,362213.043,
"I2","H0","840","United States","3212","Manufacture of made-up textile goods except wea in","484","Mexico",1995,1995,"CMT","PRF",5.29,5.27,3.97,0,14.5,5,,0,362211.707,
"I2","H0","840","United States","3213","Knitting mills","484","Mexico",1989,1989,"TRN","AHS",13.43,14.11,3.78,7.5,19.5,13,1,2,1333,
"I2","H0","840","United States","3213","Knitting mills","484","Mexico",1989,1989,"TRN","MFN",13.43,14.11,3.78,7.5,19.5,13,1,2,1333,
"I2","H0","840","United States","3213","Knitting mills","484","Mexico",1990,1990,"TRN","AHS",12.7,12.95,3.04,7.5,16,9,0,1,2588,
"I2","H0","840","United States","3213","Knitting mills","484","Mexico",1990,1990,"TRN","MFN",12.7,12.95,3.04,7.5,16,9,0,1,2588,
"I2","H0","840","United States","3213","Knitting mills","484","Mexico",1991,1991,"CMT","AHS",13.84,13.22,3.7,7.5,19.5,10,1,2,5417.824,
"I2","H0","840","United States","3213","Knitting mills","484","Mexico",1991,1991,"CMT","MFN",13.84,13.22,3.7,7.5,19.5,10,1,2,5417.824,
"I2","H0","840","United States","3213","Knitting mills","484","Mexico",1992,1992,"CMT","AHS",12.7,13.5,3.04,7.5,16,9,0,1,4145.085,
"I2","H0","840","United States","3213","Knitting mills","484","Mexico",1992,1992,"CMT","MFN",12.7,13.5,3.04,7.5,16,9,0,1,4145.085,
"I2","H0","840","United States","3213","Knitting mills","484","Mexico",1993,1993,"CMT","AHS",13.24,12.95,3.55,7.5,19.5,12,1,2,5526.954,
"I2","H0","840","United States","3213","Knitting mills","484","Mexico",1993,1993,"CMT","MFN",13.24,12.95,3.55,7.5,19.5,12,1,2,5526.954,
"I2","H0","840","United States","3213","Knitting mills","484","Mexico",1995,1995,"CMT","AHS",9.17,9.51,1.91,5.5,12.5,16,0,0,11185.572,
"I2","H0","840","United States","3213","Knitting mills","484","Mexico",1995,1995,"CMT","BND",9.74,10.3,3.17,0,17.2,50,36,1,11185.572,100
"I2","H0","840","United States","3213","Knitting mills","484","Mexico",1995,1995,"CMT","MFN",13.05,13.52,3.09,7.4,19.3,16,1,2,11185.572,
"I2","H0","840","United States","3213","Knitting mills","484","Mexico",1995,1995,"CMT","PRF",9.17,9.51,1.91,5.5,12.5,,,0,11185.572,
"I2","H0","840","United States","3214","Manufacture of carpets and rugs","484","Mexico",1989,1989,"TRN","AHS",6.08,6.64,2.07,0,10,42,0,0,12815,
"I2","H0","840","United States","3214","Manufacture of carpets and rugs","484","Mexico",1989,1989,"TRN","MFN",6.08,6.64,2.07,0,10,42,0,0,12815,
"I2","H0","840","United States","3214","Manufacture of carpets and rugs","484","Mexico",1990,1990,"TRN","AHS",6.04,6.65,2.03,0,10,34,0,0,13249,
"I2","H0","840","United States","3214","Manufacture of carpets and rugs","484","Mexico",1990,1990,"TRN","MFN",6.04,6.65,2.03,0,10,34,0,0,13249,
"I2","H0","840","United States","3214","Manufacture of carpets and rugs","484","Mexico",1991,1991,"CMT","AHS",6.13,6.53,2.02,0,10,35,0,0,9469.209,
"I2","H0","840","United States","3214","Manufacture of carpets and rugs","484","Mexico",1991,1991,"CMT","MFN",6.13,6.53,2.02,0,10,35,0,0,9469.209,
"I2","H0","840","United States","3214","Manufacture of carpets and rugs","484","Mexico",1992,1992,"CMT","AHS",6.21,6.36,2.05,0,10,41,0,0,10546.384,
"I2","H0","840","United States","3214","Manufacture of carpets and rugs","484","Mexico",1992,1992,"CMT","MFN",6.21,6.36,2.05,0,10,41,0,0,10546.384,
"I2","H0","840","United States","3214","Manufacture of carpets and rugs","484","Mexico",1993,1993,"CMT","AHS",6.18,5.57,2.08,0,10,37,0,0,6715.357,
"I2","H0","840","United States","3214","Manufacture of carpets and rugs","484","Mexico",1993,1993,"CMT","MFN",6.18,5.57,2.08,0,10,37,0,0,6715.357,
"I2","H0","840","United States","3214","Manufacture of carpets and rugs","484","Mexico",1995,1995,"CMT","AHS",3.57,3.71,2.79,0,8,41,0,0,12858.938,
"I2","H0","840","United States","3214","Manufacture of carpets and rugs","484","Mexico",1995,1995,"CMT","BND",3.11,3.97,2.67,0,8,72,0,0,12858.938,100
"I2","H0","840","United States","3214","Manufacture of carpets and rugs","484","Mexico",1995,1995,"CMT","MFN",5.76,5.53,2.05,0,9.8,41,0,0,12858.938,
"I2","H0","840","United States","3214","Manufacture of carpets and rugs","484","Mexico",1995,1995,"CMT","PRF",3.57,3.71,2.79,0,8,,,0,12858.938,
"I2","H0","840","United States","3215","Cordage, rope and twine industries","484","Mexico",1989,1989,"TRN","AHS",9.1,3.19,4.87,0,17,18,0,4,13633,
"I2","H0","840","United States","3215","Cordage, rope and twine industries","484","Mexico",1989,1989,"TRN","MFN",9.1,3.19,4.87,0,17,18,0,4,13633,
"I2","H0","840","United States","3215","Cordage, rope and twine industries","484","Mexico",1990,1990,"TRN","AHS",7.97,2.89,4.59,0,17,17,0,3,19671,
"I2","H0","840","United States","3215","Cordage, rope and twine industries","484","Mexico",1990,1990,"TRN","MFN",7.97,2.89,4.59,0,17,17,0,3,19671,
"I2","H0","840","United States","3215","Cordage, rope and twine industries","484","Mexico",1991,1991,"CMT","AHS",7.05,4.36,4.75,0,17,20,0,3,13472.947,
"I2","H0","840","United States","3215","Cordage, rope and twine industries","484","Mexico",1991,1991,"CMT","MFN",7.05,4.36,4.75,0,17,20,0,3,13472.947,
"I2","H0","840","United States","3215","Cordage, rope and twine industries","484","Mexico",1992,1992,"CMT","AHS",7.95,4.46,5,0,17,24,0,5,12229.358,
"I2","H0","840","United States","3215","Cordage, rope and twine industries","484","Mexico",1992,1992,"CMT","MFN",7.95,4.46,5,0,17,24,0,5,12229.358,
"I2","H0","840","United States","3215","Cordage, rope and twine industries","484","Mexico",1993,1993,"CMT","AHS",7.66,4.67,5.29,0,17,24,0,5,13618.866,
"I2","H0","840","United States","3215","Cordage, rope and twine industries","484","Mexico",1993,1993,"CMT","MFN",7.66,4.67,5.29,0,17,24,0,5,13618.866,
"I2","H0","840","United States","3215","Cordage, rope and twine industries","484","Mexico",1995,1995,"CMT","AHS",3.2,3.29,5.1,0,17.7,25,1,1,21415.187,
"I2","H0","840","United States","3215","Cordage, rope and twine industries","484","Mexico",1995,1995,"CMT","BND",3.85,2.89,3.67,0,14.1,36,2,0,21415.187,100
"I2","H0","840","United States","3215","Cordage, rope and twine industries","484","Mexico",1995,1995,"CMT","MFN",6.4,4.78,4.72,0,16.2,25,0,4,21415.187,
"I2","H0","840","United States","3215","Cordage, rope and twine industries","484","Mexico",1995,1995,"CMT","PRF",3.2,3.29,5.1,0,17.7,,,1,21415.187,
"I2","H0","840","United States","3219","Manufacture of textiles not elsewhere classified","484","Mexico",1989,1989,"TRN","AHS",7.6,7.31,4.25,0,17,35,0,4,8807,
"I2","H0","840","United States","3219","Manufacture of textiles not elsewhere classified","484","Mexico",1989,1989,"TRN","MFN",7.6,7.31,4.25,0,17,35,0,4,8807,
"I2","H0","840","United States","3219","Manufacture of textiles not elsewhere classified","484","Mexico",1990,1990,"TRN","AHS",6.82,7.06,3.58,0,16,24,0,2,10899,
"I2","H0","840","United States","3219","Manufacture of textiles not elsewhere classified","484","Mexico",1990,1990,"TRN","MFN",6.82,7.06,3.58,0,16,24,0,2,10899,
"I2","H0","840","United States","3219","Manufacture of textiles not elsewhere classified","484","Mexico",1991,1991,"CMT","AHS",7.6,7,3.6,3.4,16,31,0,3,13088.317,
"I2","H0","840","United States","3219","Manufacture of textiles not elsewhere classified","484","Mexico",1991,1991,"CMT","MFN",7.6,7,3.6,3.4,16,31,0,3,13088.317,
"I2","H0","840","United States","3219","Manufacture of textiles not elsewhere classified","484","Mexico",1992,1992,"CMT","AHS",7.16,6.98,3.8,0,16,32,0,3,13201.582,
"I2","H0","840","United States","3219","Manufacture of textiles not elsewhere classified","484","Mexico",1992,1992,"CMT","MFN",7.16,6.98,3.8,0,16,32,0,3,13201.582,
"I2","H0","840","United States","3219","Manufacture of textiles not elsewhere classified","484","Mexico",1993,1993,"CMT","AHS",7.67,7,3.59,3.4,16,32,0,3,21685.058,
"I2","H0","840","United States","3219","Manufacture of textiles not elsewhere classified","484","Mexico",1993,1993,"CMT","MFN",7.67,7,3.59,3.4,16,32,0,3,21685.058,
"I2","H0","840","United States","3219","Manufacture of textiles not elsewhere classified","484","Mexico",1995,1995,"CMT","AHS",2.53,1.16,3.7,0,10.7,43,0,0,27551.216,
"I2","H0","840","United States","3219","Manufacture of textiles not elsewhere classified","484","Mexico",1995,1995,"CMT","BND",3.73,3.56,3.27,0,14.1,45,1,0,27551.216,100
"I2","H0","840","United States","3219","Manufacture of textiles not elsewhere classified","484","Mexico",1995,1995,"CMT","MFN",7.18,6.66,4.15,0,15.8,43,0,5,27551.216,
"I2","H0","840","United States","3219","Manufacture of textiles not elsewhere classified","484","Mexico",1995,1995,"CMT","PRF",2.53,1.16,3.7,0,10.7,,,0,27551.216,
"I2","H0","840","United States","3220","Manufacture of wearing apparel, except footwear","484","Mexico",1989,1989,"TRN","AHS",13.98,13.69,8.61,0,34.6,510,74,161,590098,
"I2","H0","840","United States","3220","Manufacture of wearing apparel, except footwear","484","Mexico",1989,1989,"TRN","MFN",13.98,13.69,8.61,0,34.6,510,74,161,590098,
"I2","H0","840","United States","3220","Manufacture of wearing apparel, except footwear","484","Mexico",1990,1990,"TRN","AHS",13.71,13.2,8.48,0,34.6,378,65,149,716116,
"I2","H0","840","United States","3220","Manufacture of wearing apparel, except footwear","484","Mexico",1990,1990,"TRN","MFN",13.71,13.2,8.48,0,34.6,378,65,149,716116,
"I2","H0","840","United States","3220","Manufacture of wearing apparel, except footwear","484","Mexico",1991,1991,"CMT","AHS",13.73,13.21,8.58,0,34.6,389,69,155,920552.317,
"I2","H0","840","United States","3220","Manufacture of wearing apparel, except footwear","484","Mexico",1991,1991,"CMT","MFN",13.73,13.21,8.58,0,34.6,389,69,155,920552.317,
"I2","H0","840","United States","3220","Manufacture of wearing apparel, except footwear","484","Mexico",1992,1992,"CMT","AHS",13.66,13.27,8.64,0,34.6,412,73,162,1197401.384,
"I2","H0","840","United States","3220","Manufacture of wearing apparel, except footwear","484","Mexico",1992,1992,"CMT","MFN",13.66,13.27,8.64,0,34.6,412,73,162,1197401.384,
"I2","H0","840","United States","3220","Manufacture of wearing apparel, except footwear","484","Mexico",1993,1993,"CMT","AHS",13.61,13.69,8.7,0,34.6,388,71,154,1431268.89,
"I2","H0","840","United States","3220","Manufacture of wearing apparel, except footwear","484","Mexico",1993,1993,"CMT","MFN",13.61,13.69,8.7,0,34.6,388,71,154,1431268.89,
"I2","H0","840","United States","3220","Manufacture of wearing apparel, except footwear","484","Mexico",1995,1995,"CMT","AHS",6.66,4.74,6.09,0,20.3,544,18,48,2905608.472,
"I2","H0","840","United States","3220","Manufacture of wearing apparel, except footwear","484","Mexico",1995,1995,"CMT","BND",10.56,11.49,7.78,0,32,719,297,131,2905608.472,100
"I2","H0","840","United States","3220","Manufacture of wearing apparel, except footwear","484","Mexico",1995,1995,"CMT","MFN",12.71,13.83,8.37,0,34.3,544,91,186,2905608.472,
"I2","H0","840","United States","3220","Manufacture of wearing apparel, except footwear","484","Mexico",1995,1995,"CMT","PRF",6.54,4.31,6.07,0,19.4,23,,45,2905132.178,
"I2","H0","840","United States","3231","Tanneries and leather finishing","484","Mexico",1989,1989,"TRN","AHS",4.21,3.99,1.04,2.4,5.5,31,0,0,18739,
"I2","H0","840","United States","3231","Tanneries and leather finishing","484","Mexico",1989,1989,"TRN","MFN",4.21,3.99,1.04,2.4,5.5,31,0,0,18739,
"I2","H0","840","United States","3231","Tanneries and leather finishing","484","Mexico",1990,1990,"TRN","AHS",3.98,4.26,1.05,2.4,5.5,36,0,0,21611,
"I2","H0","840","United States","3231","Tanneries and leather finishing","484","Mexico",1990,1990,"TRN","MFN",3.98,4.26,1.05,2.4,5.5,36,0,0,21611,
"I2","H0","840","United States","3231","Tanneries and leather finishing","484","Mexico",1991,1991,"CMT","AHS",4.17,4.35,1.03,2.4,5.5,31,0,0,20528.606,
"I2","H0","840","United States","3231","Tanneries and leather finishing","484","Mexico",1991,1991,"CMT","MFN",4.17,4.35,1.03,2.4,5.5,31,0,0,20528.606,
"I2","H0","840","United States","3231","Tanneries and leather finishing","484","Mexico",1992,1992,"CMT","AHS",4.02,4.44,1.04,2.4,5.5,33,0,0,23483.291,
"I2","H0","840","United States","3231","Tanneries and leather finishing","484","Mexico",1992,1992,"CMT","MFN",4.02,4.44,1.04,2.4,5.5,33,0,0,23483.291,
"I2","H0","840","United States","3231","Tanneries and leather finishing","484","Mexico",1993,1993,"CMT","AHS",4.08,4.39,1.07,2.4,5.5,35,0,0,33147.263,
"I2","H0","840","United States","3231","Tanneries and leather finishing","484","Mexico",1993,1993,"CMT","MFN",4.08,4.39,1.07,2.4,5.5,35,0,0,33147.263,
"I2","H0","840","United States","3231","Tanneries and leather finishing","484","Mexico",1995,1995,"CMT","AHS",0.69,0.05,1.35,0,4.4,35,0,0,68530.312,
"I2","H0","840","United States","3231","Tanneries and leather finishing","484","Mexico",1995,1995,"CMT","BND",2.24,2.44,1.68,0,5,243,0,0,68530.312,100
"I2","H0","840","United States","3231","Tanneries and leather finishing","484","Mexico",1995,1995,"CMT","MFN",6.45,6.59,5.15,0,25,35,2,2,68530.312,
"I2","H0","840","United States","3231","Tanneries and leather finishing","484","Mexico",1995,1995,"CMT","PRF",0.59,0.05,1.35,0,4.4,,,0,68409.986,
"I2","H0","840","United States","3232","Fur dessing and dyeing industries","484","Mexico",1989,1989,"TRN","AHS",4.71,4.16,2.04,2.1,8,6,0,0,57,
"I2","H0","840","United States","3232","Fur dessing and dyeing industries","484","Mexico",1989,1989,"TRN","MFN",4.71,4.16,2.04,2.1,8,6,0,0,57,
"I2","H0","840","United States","3232","Fur dessing and dyeing industries","484","Mexico",1990,1990,"TRN","AHS",4.12,4.12,2.19,2.1,8,5,0,0,53,
"I2","H0","840","United States","3232","Fur dessing and dyeing industries","484","Mexico",1990,1990,"TRN","MFN",4.12,4.12,2.19,2.1,8,5,0,0,53,
"I2","H0","840","United States","3232","Fur dessing and dyeing industries","484","Mexico",1991,1991,"CMT","AHS",4.2,4.49,1.91,2.1,8,9,0,0,87.771,
"I2","H0","840","United States","3232","Fur dessing and dyeing industries","484","Mexico",1991,1991,"CMT","MFN",4.2,4.49,1.91,2.1,8,9,0,0,87.771,
"I2","H0","840","United States","3232","Fur dessing and dyeing industries","484","Mexico",1992,1992,"CMT","AHS",4.2,4.19,1.91,2.1,8,9,0,0,52.239,
"I2","H0","840","United States","3232","Fur dessing and dyeing industries","484","Mexico",1992,1992,"CMT","MFN",4.2,4.19,1.91,2.1,8,9,0,0,52.239,
"I2","H0","840","United States","3232","Fur dessing and dyeing industries","484","Mexico",1993,1993,"CMT","AHS",3.64,4.07,1.96,2.1,8,8,0,0,108.662,
"I2","H0","840","United States","3232","Fur dessing and dyeing industries","484","Mexico",1993,1993,"CMT","MFN",3.64,4.07,1.96,2.1,8,8,0,0,108.662,
"I2","H0","840","United States","3232","Fur dessing and dyeing industries","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,6,0,0,922.96,
"I2","H0","840","United States","3232","Fur dessing and dyeing industries","484","Mexico",1995,1995,"CMT","BND",4.04,2.84,1.48,1.5,5.6,8,0,0,922.96,100
"I2","H0","840","United States","3232","Fur dessing and dyeing industries","484","Mexico",1995,1995,"CMT","MFN",4.59,3.92,1.93,2,7.5,6,0,0,922.96,
"I2","H0","840","United States","3232","Fur dessing and dyeing industries","484","Mexico",1995,1995,"CMT","PRF",0,0,0,0,0,,,0,922.96,
"I2","H0","840","United States","3233","Manufacture of products of leather and leather sub","484","Mexico",1989,1989,"TRN","AHS",10.49,11.2,8.89,0,48,62,17,19,115646,
"I2","H0","840","United States","3233","Manufacture of products of leather and leather sub","484","Mexico",1989,1989,"TRN","MFN",10.49,11.2,8.89,0,48,62,17,19,115646,
"I2","H0","840","United States","3233","Manufacture of products of leather and leather sub","484","Mexico",1990,1990,"TRN","AHS",10.49,11.34,8.89,0,48,62,17,19,113824,
"I2","H0","840","United States","3233","Manufacture of products of leather and leather sub","484","Mexico",1990,1990,"TRN","MFN",10.49,11.34,8.89,0,48,62,17,19,113824,
"I2","H0","840","United States","3233","Manufacture of products of leather and leather sub","484","Mexico",1991,1991,"CMT","AHS",10.66,10.91,8.72,0,48,66,18,20,121093.641,
"I2","H0","840","United States","3233","Manufacture of products of leather and leather sub","484","Mexico",1991,1991,"CMT","MFN",10.66,10.91,8.72,0,48,66,18,20,121093.641,
"I2","H0","840","United States","3233","Manufacture of products of leather and leather sub","484","Mexico",1992,1992,"CMT","AHS",11.13,10.81,8.68,0,48,64,18,20,144292.878,
"I2","H0","840","United States","3233","Manufacture of products of leather and leather sub","484","Mexico",1992,1992,"CMT","MFN",11.13,10.81,8.68,0,48,64,18,20,144292.878,
"I2","H0","840","United States","3233","Manufacture of products of leather and leather sub","484","Mexico",1993,1993,"CMT","AHS",10.96,10.52,8.75,0,48,65,18,20,162705.052,
"I2","H0","840","United States","3233","Manufacture of products of leather and leather sub","484","Mexico",1993,1993,"CMT","MFN",10.96,10.52,8.75,0,48,65,18,20,162705.052,
"I2","H0","840","United States","3233","Manufacture of products of leather and leather sub","484","Mexico",1995,1995,"CMT","AHS",4.83,6.02,6.96,0,28.8,76,3,17,197964.785,
"I2","H0","840","United States","3233","Manufacture of products of leather and leather sub","484","Mexico",1995,1995,"CMT","BND",7.36,7.58,6.93,0,33.6,85,21,15,197964.785,100
"I2","H0","840","United States","3233","Manufacture of products of leather and leather sub","484","Mexico",1995,1995,"CMT","MFN",8.81,9.71,8.04,0,45.1,76,16,19,197964.785,
"I2","H0","840","United States","3233","Manufacture of products of leather and leather sub","484","Mexico",1995,1995,"CMT","PRF",4.83,6.02,6.96,0,28.8,5,,17,197964.785,
"I2","H0","840","United States","3240","Manufacture of footwear, except vulcanized or moul","484","Mexico",1989,1989,"TRN","AHS",11.72,15.12,12.8,0,48,51,11,11,116653,
"I2","H0","840","United States","3240","Manufacture of footwear, except vulcanized or moul","484","Mexico",1989,1989,"TRN","MFN",11.72,15.12,12.8,0,48,51,11,11,116653,
"I2","H0","840","United States","3240","Manufacture of footwear, except vulcanized or moul","484","Mexico",1990,1990,"TRN","AHS",12.52,14.55,12.96,2.5,48,48,11,11,111851,
"I2","H0","840","United States","3240","Manufacture of footwear, except vulcanized or moul","484","Mexico",1990,1990,"TRN","MFN",12.52,14.55,12.96,2.5,48,48,11,11,111851,
"I2","H0","840","United States","3240","Manufacture of footwear, except vulcanized or moul","484","Mexico",1991,1991,"CMT","AHS",11.99,14.02,12.9,0,48,50,11,11,111761.343,
"I2","H0","840","United States","3240","Manufacture of footwear, except vulcanized or moul","484","Mexico",1991,1991,"CMT","MFN",11.99,14.02,12.9,0,48,50,11,11,111761.343,
"I2","H0","840","United States","3240","Manufacture of footwear, except vulcanized or moul","484","Mexico",1992,1992,"CMT","AHS",11.72,12.67,12.8,0,48,51,11,11,156384.535,
"I2","H0","840","United States","3240","Manufacture of footwear, except vulcanized or moul","484","Mexico",1992,1992,"CMT","MFN",11.72,12.67,12.8,0,48,51,11,11,156384.535,
"I2","H0","840","United States","3240","Manufacture of footwear, except vulcanized or moul","484","Mexico",1993,1993,"CMT","AHS",11.99,12.86,12.9,0,48,50,11,11,152751.031,
"I2","H0","840","United States","3240","Manufacture of footwear, except vulcanized or moul","484","Mexico",1993,1993,"CMT","MFN",11.99,12.86,12.9,0,48,50,11,11,152751.031,
"I2","H0","840","United States","3240","Manufacture of footwear, except vulcanized or moul","484","Mexico",1995,1995,"CMT","AHS",7.07,8.94,11.1,0,41.6,54,8,8,169329.601,
"I2","H0","840","United States","3240","Manufacture of footwear, except vulcanized or moul","484","Mexico",1995,1995,"CMT","BND",9.68,11.86,13.3,0,48,78,31,15,169329.601,100
"I2","H0","840","United States","3240","Manufacture of footwear, except vulcanized or moul","484","Mexico",1995,1995,"CMT","MFN",11.31,13.36,12.62,0,48,54,11,11,169329.601,
"I2","H0","840","United States","3240","Manufacture of footwear, except vulcanized or moul","484","Mexico",1995,1995,"CMT","PRF",7.07,8.94,11.1,0,41.6,18,,8,169329.601,
"I2","H0","840","United States","3311","Sawmille, planing and other wood mills","484","Mexico",1989,1989,"TRN","AHS",3.52,3.22,4.14,0,20,66,2,2,163642,
"I2","H0","840","United States","3311","Sawmille, planing and other wood mills","484","Mexico",1989,1989,"TRN","MFN",3.52,3.22,4.14,0,20,66,2,2,163642,
